1.0,0.0,0.352793796708
1.0,1.0,0.904349630763
1.0,0.0,0.389982900556
1.0,1.0,0.930021370878
1.0,1.0,0.937597460523
1.0,0.0,0.272210892181
1.0,0.0,0.357458118311
1.0,1.0,0.945038231452
1.0,0.0,0.236913078259
1.0,0.0,0.435657438073
1.0,1.0,0.931959124938
1.0,0.0,0.363112798253
1.0,0.0,0.436340822226
1.0,1.0,0.932518634042
1.0,0.0,0.247723157105
1.0,0.0,0.3723820096
1.0,1.0,0.908381387009
1.0,1.0,0.921208477059
1.0,0.0,0.249956654016
1.0,0.0,0.450813265439
1.0,1.0,0.877639268104
1.0,1.0,0.904400573581
1.0,0.0,0.488655761214
1.0,0.0,0.197914935198
1.0,1.0,0.904989989166
1.0,1.0,0.940296453619
1.0,0.0,0.391133548402
1.0,0.0,0.498750497326
1.0,0.0,0.347986731108
1.0,1.0,0.926890657822
1.0,1.0,0.804023478338
1.0,1.0,0.948621944658
1.0,1.0,0.934209985144
1.0,1.0,0.929259456633
1.0,1.0,0.935718857521
1.0,0.0,0.342178998906
1.0,0.0,0.281793380579
1.0,0.0,0.269856293444
1.0,1.0,0.843306851267
1.0,1.0,0.711314576564
1.0,0.0,0.446606808659
1.0,0.0,0.444875562109
1.0,0.0,0.299153419602
1.0,1.0,0.906775177054
1.0,1.0,0.920301828713
1.0,0.0,0.31549475078
1.0,0.0,0.363624230215
1.0,1.0,0.621507380683
1.0,1.0,0.529503032026
1.0,1.0,0.509393308345
1.0,1.0,0.91228162482
1.0,1.0,0.572464305813
1.0,1.0,0.952576988829
1.0,0.0,0.330323645172
1.0,1.0,0.904286634037
1.0,1.0,0.900617975632
1.0,1.0,0.897351816407
1.0,1.0,0.929590554461
1.0,0.0,0.249665089512
1.0,0.0,0.296312931719
1.0,0.0,0.492018736396
1.0,0.0,0.255704110861
1.0,1.0,0.598469637111
1.0,1.0,0.508870706419
1.0,1.0,0.688930540673
1.0,1.0,0.766949578528
1.0,1.0,0.913872495335
1.0,0.0,0.245612839867
1.0,1.0,0.967482712285
1.0,0.0,0.36495150299
1.0,1.0,0.562537424668
1.0,0.0,0.441046380137
1.0,0.0,0.433523664051
1.0,0.0,0.443254377505
1.0,1.0,0.957508661947
1.0,0.0,0.489224776159
1.0,1.0,0.930385549773
1.0,0.0,0.228884432825
1.0,1.0,0.931517339869
1.0,0.0,0.196203891922
1.0,1.0,0.91470730233
1.0,1.0,0.632035990508
1.0,1.0,0.918973060344
1.0,1.0,0.677264222661
1.0,1.0,0.636957519545
1.0,1.0,0.894442457373
1.0,1.0,0.880757787007
1.0,1.0,0.642517547702
1.0,1.0,0.603905604644
1.0,1.0,0.952877679478
1.0,1.0,0.940495887063
1.0,1.0,0.583024954786
1.0,1.0,0.932902430041
1.0,0.0,0.421056621344
