0.06648238,0.03324119,0.16620596,0.09972357,0.09972357,0.0,0.0,0.0,0.13296476,0.06648238,0.23268834,0.13296476,0.06648238,0.0,0.19944715,0.03324119,0.0165856,-0.14374191,-0.03422093,-0.03418594,-0.03383603,-0.03495574,-0.02813255,-0.03145666,0.01438119,0.16032751,-0.12621155,-0.11970328,0.06550264
0.13575307,0.05430123,0.13575307,0.02715061,0.13575307,0.02715061,0.02715061,0.08145184,0.05430123,0.02715061,0.10860246,0.08145184,0.02715061,0.13575307,0.0,0.02715061,0.04515576,-0.00903115,-0.00908831,-0.00257216,-0.01040297,-0.00171478,-0.00297228,-0.00445842,0.0,0.00903115,-0.03115176,-0.03469563,-0.03412404
0.02220768,0.04441535,0.06662303,0.04441535,0.0,0.06662303,0.04441535,0.08883071,0.13324606,0.02220768,0.02220768,0.04441535,0.02220768,0.06662303,0.08883071,0.11103838,-0.03324139,-0.00738697,0.00960774,0.0046753,0.00832203,0.00177661,0.00956099,0.01012203,-0.00960774,-0.00369349,0.0537192,0.04376081,0.0240778
0.12110396,0.10091997,0.02018399,0.12110396,0.10091997,0.06055198,0.02018399,0.02018399,0.02018399,0.02018399,0.0,0.0,0.12110396,0.02018399,0.0,0.06055198,0.11413517,-0.01678458,0.06095566,0.09318631,0.04733678,0.08700363,0.09182655,0.09854038,-0.10187605,-0.1007075,-0.05198972,-0.0650137,-0.06397263
0.09193623,0.13790434,0.02298406,0.06895217,0.11492028,0.06895217,0.02298406,0.11492028,0.02298406,0.02298406,0.02298406,0.0,0.09193623,0.09193623,0.0,0.02298406,0.06880701,0.04204873,0.0274357,0.03834708,0.02063726,0.03464544,0.04359713,0.04294389,-0.04971814,-0.0993879,-0.00546779,-0.01035492,-0.07289575
0.06322515,0.1264503,0.0,0.06322515,0.0843002,0.06322515,0.02107505,0.10537525,0.02107505,0.02107505,0.0,0.02107505,0.0843002,0.06322515,0.0421501,0.06322515,0.03154602,0.04907159,0.03061428,0.03866717,0.02562282,0.03591632,0.04117399,0.04115181,-0.04558866,-0.10164829,0.03498458,0.02686514,-0.05137875
0.04439667,0.04439667,0.02219834,0.08879335,0.04439667,0.15538835,0.06659501,0.04439667,0.06659501,0.04439667,0.0,0.02219834,0.04439667,0.06659501,0.04439667,0.08879335,-0.00738387,0.04799514,0.0107253,0.01091224,0.00979063,0.00824843,0.01469764,0.01504813,-0.01280494,-0.06276288,0.05498177,0.04741097,-0.02479204
0.11578024,0.02315605,0.04631209,0.09262419,0.06946814,0.13893628,0.0,0.09262419,0.04631209,0.02315605,0.0,0.02315605,0.06946814,0.11578024,0.04631209,0.02315605,0.03466095,0.05006581,0.01852484,0.014113,0.01659923,0.00996929,0.02361917,0.02066982,-0.03005411,-0.08472676,0.03897528,0.03139473,-0.07005314
0.05152216,0.03434811,0.06869622,0.05152216,0.05152216,0.0,0.0,0.05152216,0.03434811,0.0,0.03434811,0.03434811,0.06869622,0.05152216,0.01717405,0.13739244,0.02285053,-0.04855738,0.0598561,0.07834984,0.04998554,0.07390267,0.07755441,0.08131463,-0.0842071,-0.04855738,0.02292284,0.00386868,0.02375443
0.08689091,0.04344545,0.04344545,0.10861363,0.02172273,0.10861363,0.02172273,0.06516818,0.08689091,0.0,0.02172273,0.0,0.08689091,0.08689091,0.02172273,0.06516818,0.04335399,0.00722566,0.02915419,0.0371573,0.02293463,0.03194384,0.04360552,0.04468022,-0.05012233,-0.06503098,0.01598335,0.00404729,-0.03384172
0.08375209,0.02093802,0.10469012,0.06281407,0.04187605,0.04187605,0.0,0.08375209,0.04187605,0.06281407,0.02093802,0.02093802,0.10469012,0.02093802,0.04187605,0.08375209,0.03830556,-0.03482324,0.0400908,0.05461518,0.03427224,0.05333686,0.0495019,0.0523671,-0.06038967,-0.03482324,-0.00414352,-0.01474478,-0.01108613
0.15923567,0.0353857,0.0353857,0.0353857,0.0353857,0.07077141,0.01769285,0.05307856,0.0,0.01769285,0.0,0.0353857,0.07077141,0.05307856,0.0,0.08846426,0.06179461,0.0029426,0.05617015,0.08086565,0.04968898,0.08125675,0.06728871,0.0733974,-0.07144187,-0.08533542,0.01782322,0.00085671,-0.04302157
0.13949391,0.13949391,0.0,0.11624492,0.11624492,0.06974695,0.02324898,0.04649797,0.04649797,0.0,0.02324898,0.0,0.09299594,0.06974695,0.02324898,0.02324898,0.10440018,0.02320004,0.03423719,0.05222456,0.02437472,0.04549459,0.0597866,0.06171994,-0.06705497,-0.1005335,-0.03631736,-0.04412412,-0.08736724
0.13078794,0.02179799,0.06539397,0.10898995,0.04359598,0.08719196,0.0,0.06539397,0.02179799,0.06539397,0.04359598,0.0,0.13078794,0.02179799,0.02179799,0.04359598,0.06888165,-0.01812675,0.04088844,0.05591758,0.0369648,0.05605525,0.04802441,0.05043367,-0.05972649,-0.0507549,-0.02645588,-0.03368363,-0.04033775
0.02901915,0.08705746,0.02901915,0.02901915,0.08705746,0.23215322,0.02901915,0.17411492,0.02901915,0.08705746,0.05803831,0.0,0.02901915,0.14509576,0.05803831,0.05803831,-0.06756881,0.15926933,-0.06063476,-0.08012341,-0.04786633,-0.07306717,-0.08128417,-0.08983719,0.07951248,-0.06756881,0.11482421,0.12004765,-0.06646913
0.09271006,0.09271006,0.01854201,0.05562604,0.05562604,0.07416805,0.01854201,0.05562604,0.0,0.0,0.0,0.03708402,0.11125207,0.03708402,0.0,0.09271006,0.03700595,0.01850298,0.04598419,0.06946423,0.03878208,0.06938616,0.06132527,0.06435054,-0.06684883,-0.09559871,0.02672002,0.01530204,-0.02605641
0.06211586,0.06211586,0.0,0.10870276,0.03105793,0.03105793,0.0,0.06211586,0.0,0.0,0.0,0.0,0.12423173,0.03105793,0.0,0.10870276,0.04648882,-0.02582712,0.07810252,0.09837191,0.0672159,0.09278148,0.09833922,0.10216425,-0.10749313,-0.09814306,0.01994246,0.00372695,0.00317118
0.03580245,0.08950611,0.0,0.08950611,0.01790122,0.05370367,0.01790122,0.10740734,0.0,0.01790122,0.0,0.0,0.17901223,0.03580245,0.0,0.07160489,0.0267953,0.01488628,0.0564548,0.06683751,0.05010458,0.06438787,0.06681867,0.06691289,-0.0748648,-0.1012267,0.03303247,0.02598504,-0.01217283
0.13865914,0.13865914,0.02310986,0.06932957,0.11554928,0.11554928,0.0,0.06932957,0.04621971,0.02310986,0.0,0.0,0.06932957,0.04621971,0.02310986,0.04621971,0.09224482,0.04227888,0.02641822,0.05222828,0.01763647,0.04969836,0.04901722,0.05288508,-0.05998832,-0.11146249,-0.01121436,-0.02379099,-0.10034543
0.07938055,0.02646018,0.05292037,0.02646018,0.02646018,0.21168147,0.05292037,0.07938055,0.02646018,0.13230092,0.10584074,0.0,0.05292037,0.0,0.07938055,0.10584074,-0.04840821,0.07921344,-0.03910537,-0.03517812,-0.02659945,-0.022143,-0.06227892,-0.06113695,0.06486923,-0.00440075,0.06102554,0.06130407,-0.02556889
0.1839392,0.0459848,0.0459848,0.114962,0.1379544,0.0919696,0.0229924,0.0229924,0.0459848,0.0229924,0.0,0.0,0.0459848,0.114962,0.0,0.0229924,0.11089598,0.02294399,0.0373445,0.05051067,0.02829275,0.04133792,0.05978024,0.06483857,-0.06631492,-0.09942398,-0.02802653,-0.04199138,-0.09988383
0.26669258,0.1436037,0.02051481,0.04102963,0.10257407,0.02051481,0.02051481,0.0,0.04102963,0.0,0.0,0.04102963,0.04102963,0.0,0.04102963,0.04102963,0.16718494,-0.04435519,0.06426535,0.11378164,0.04871728,0.11099594,0.09749935,0.11065043,-0.10354582,-0.07506262,-0.09719703,-0.11553079,-0.09799603
0.11277972,0.19736452,0.02819493,0.02819493,0.19736452,0.25375438,0.0,0.02819493,0.05638986,0.0,0.0,0.02819493,0.0,0.05638986,0.05638986,0.08458479,0.05158188,0.1359886,-0.03873093,-0.00492669,-0.04223304,-0.0004155,-0.0164421,-0.01489879,0.00813201,-0.12661008,0.04095685,0.02685938,-0.14705882
0.06906956,0.01726739,0.03453478,0.06906956,0.0,0.01726739,0.0,0.08633695,0.01726739,0.01726739,0.03453478,0.03453478,0.10360434,0.05180217,0.03453478,0.10360434,0.00861552,-0.04020575,0.05963611,0.06461639,0.05447407,0.06107203,0.06501627,0.06668848,-0.07221404,-0.04307759,0.03128124,0.01946671,0.03393497
0.16026413,0.04578975,0.11447438,0.04578975,0.06868463,0.09157951,0.0,0.04578975,0.06868463,0.04578975,0.02289488,0.02289488,0.06868463,0.02289488,0.0,0.09157951,0.09519449,-0.02284668,0.02891984,0.06475635,0.01985829,0.06482865,0.05048923,0.05892418,-0.06273196,-0.04950113,-0.03974069,-0.05822529,-0.06572035
0.14766074,0.0984405,0.04922025,0.02461012,0.12305062,0.07383037,0.0,0.12305062,0.02461012,0.0984405,0.02461012,0.0,0.02461012,0.04922025,0.07383037,0.04922025,0.04093052,0.04502357,0.00790115,0.01479198,0.00784933,0.01639811,0.00740894,0.00917051,-0.01419616,-0.06139578,0.01383348,0.00588052,-0.07800114
0.12418301,0.17385621,0.0248366,0.0248366,0.09934641,0.12418301,0.0,0.09934641,0.0496732,0.0248366,0.0496732,0.0,0.09934641,0.0,0.0248366,0.0745098,0.07435294,0.05369935,0.00112418,0.0355817,-0.00436601,0.04075817,0.01929412,0.02164706,-0.02865359,-0.0867451,-0.00839216,-0.01858823,-0.09317647
0.05562604,0.01854201,0.05562604,0.01854201,0.0,0.0,0.0,0.05562604,0.0,0.03708402,0.07416805,0.11125207,0.09271006,0.0,0.09271006,0.12979409,-0.03700595,-0.08017956,0.04139748,0.05228847,0.04046062,0.05685567,0.03733776,0.03848931,-0.04278325,0.03083829,0.02094271,0.01411145,0.08556651
0.12463103,0.06231551,0.09347327,0.06231551,0.09347327,0.0,0.09347327,0.0,0.09347327,0.03115776,0.2181043,0.15578878,0.06231551,0.09347327,0.06231551,0.0,0.01036405,-0.07254838,-0.03460151,-0.03817645,-0.03066579,-0.03647097,-0.0361758,-0.0388324,0.04043949,0.11918662,-0.09770417,-0.0834044,0.05227944
0.06793154,0.11321924,0.0,0.0452877,0.06793154,0.06793154,0.06793154,0.09057539,0.06793154,0.02264385,0.0,0.0452877,0.0452877,0.06793154,0.06793154,0.06793154,-0.00376603,0.03766029,0.00965343,0.01234686,0.00707918,0.01001096,0.01511179,0.01635124,-0.01306193,-0.05272441,0.03875673,0.03549125,-0.0186633
0.10788834,0.12946601,0.02157767,0.08631067,0.10788834,0.04315534,0.02157767,0.04315534,0.04315534,0.02157767,0.04315534,0.0,0.08631067,0.02157767,0.02157767,0.064733,0.08971767,-0.00358871,0.04188339,0.06859427,0.0316851,0.06539169,0.06618666,0.06963909,-0.07156972,-0.07895155,-0.03568265,-0.04756172,-0.05885025
0.03173013,0.03173013,0.12692051,0.06346025,0.06346025,0.09519038,0.06346025,0.15865063,0.09519038,0.19038076,0.06346025,0.03173013,0.06346025,0.06346025,0.09519038,0.03173013,-0.05277221,0.05277221,-0.05858383,-0.07972612,-0.0488644,-0.07645291,-0.07885772,-0.08152973,0.07321309,0.03166333,0.03002672,0.04151637,-0.02160989
0.03279141,0.13116565,0.06558282,0.0,0.06558282,0.29512271,0.0,0.22953988,0.06558282,0.06558282,0.13116565,0.0,0.06558282,0.06558282,0.06558282,0.03279141,-0.0545373,0.1472507,-0.08888199,-0.09616513,-0.07490249,-0.08204757,-0.10762487,-0.1192917,0.0993062,-0.03272238,0.08280694,0.09015912,-0.07500604
0.02508582,0.10034328,0.05017164,0.02508582,0.05017164,0.20068656,0.02508582,0.15051492,0.05017164,0.02508582,0.02508582,0.02508582,0.07525746,0.10034328,0.02508582,0.05017164,-0.03754951,0.10847637,-0.02278849,-0.03224188,-0.0176657,-0.02836018,-0.03047267,-0.03826248,0.02894111,-0.07509902,0.09606549,0.09561658,-0.05009242
0.03876285,0.19381426,0.15505141,0.07752571,0.15505141,0.31010282,0.07752571,0.03876285,0.19381426,0.03876285,0.11628856,0.0,0.07752571,0.03876285,0.0,0.03876285,0.05802187,0.10314999,-0.10612861,-0.08099396,-0.10641423,-0.07589359,-0.08295251,-0.08613514,0.07267015,-0.01934062,-0.04655623,-0.04582177,-0.13411947
0.15667519,0.0587532,0.0,0.07833759,0.0195844,0.0587532,0.0195844,0.07833759,0.0391688,0.0,0.0391688,0.0195844,0.09792199,0.0587532,0.0195844,0.0391688,0.05537231,-0.00651439,0.04778593,0.06048487,0.04174569,0.05790797,0.05924796,0.06102086,-0.06495836,-0.06840109,0.00119568,-0.0063907,-0.02187268
0.1597329,0.09127594,0.04563797,0.09127594,0.04563797,0.04563797,0.02281899,0.04563797,0.06845696,0.0,0.09127594,0.02281899,0.09127594,0.02281899,0.02281899,0.04563797,0.09108378,-0.04174673,0.03187452,0.05839258,0.02430822,0.05796022,0.05029785,0.05442929,-0.05594254,-0.02277095,-0.05956956,-0.06900942,-0.03206668
0.07997082,0.10662776,0.07997082,0.02665694,0.10662776,0.05331388,0.07997082,0.07997082,0.05331388,0.07997082,0.05331388,0.05331388,0.05331388,0.07997082,0.02665694,0.05331388,0.00886694,0.0443347,-0.01902464,-0.01052248,-0.01922106,-0.00923172,-0.01506819,-0.01248667,0.01537685,-0.02660082,0.00440541,0.00653797,-0.03364386
0.04619724,0.06929586,0.04619724,0.04619724,0.06929586,0.04619724,0.02309862,0.04619724,0.02309862,0.06929586,0.06929586,0.06929586,0.06929586,0.02309862,0.09239448,0.11549309,-0.02304999,-0.02304999,0.00841276,0.01672826,0.00851002,0.01940284,0.00851002,0.00909356,-0.01332426,0.00768333,0.01393211,0.01128185,0.03192472
0.0509397,0.20375881,0.0509397,0.07640956,0.15281911,0.0,0.07640956,0.07640956,0.0509397,0.02546985,0.0,0.0509397,0.10187941,0.07640956,0.0,0.02546985,0.08048473,0.03812435,0.0155232,0.03187753,0.00565699,0.02648865,0.04005469,0.04115392,-0.04407625,-0.08895681,-0.03919676,-0.04142202,-0.08450629
0.1287961,0.1287961,0.05151844,0.05151844,0.10303688,0.15455531,0.02575922,0.10303688,0.02575922,0.05151844,0.02575922,0.0,0.07727766,0.07727766,0.0,0.02575922,0.06426247,0.08139913,-0.00276573,0.0135846,-0.00431128,0.01667571,0.0050705,0.00563991,-0.01114425,-0.09425163,0.0039859,-0.00043384,-0.10808026
0.07714483,0.07714483,0.0,0.05785862,0.07714483,0.03857241,0.03857241,0.07714483,0.0,0.01928621,0.01928621,0.01928621,0.05785862,0.09643104,0.0,0.11571724,0.016038,0.03207601,0.03700922,0.04437858,0.03300987,0.04135369,0.0447237,0.04705835,-0.04450039,-0.08339762,0.0432011,0.03343619,-0.01583499
0.1705478,0.04872794,0.12181986,0.04872794,0.02436397,0.12181986,0.0,0.07309192,0.07309192,0.0,0.02436397,0.07309192,0.09745589,0.04872794,0.04872794,0.0,0.08914649,-0.00810423,0.0262105,0.03849508,0.02128642,0.03852072,0.03659725,0.035238,-0.04567604,-0.04457325,-0.03675113,-0.04418855,-0.08076016
0.05797986,0.08696979,0.02898993,0.11595972,0.05797986,0.2898993,0.0,0.08696979,0.08696979,0.02898993,0.05797986,0.02898993,0.08696979,0.02898993,0.11595972,0.0,0.00482148,0.07232225,-0.0287458,-0.0374733,-0.02444309,-0.03585597,-0.03039365,-0.03927373,0.02090327,-0.04821483,0.02667074,0.03075984,-0.0706744
0.11455721,0.11455721,0.04582288,0.09164577,0.09164577,0.11455721,0.04582288,0.04582288,0.04582288,0.0,0.0,0.02291144,0.11455721,0.04582288,0.0,0.02291144,0.08764229,0.03810534,0.02867548,0.049754,0.0206203,0.04707698,0.04982636,0.05144222,-0.05286514,-0.0990739,-0.02305615,-0.02853077,-0.08607467
0.24314766,0.04420866,0.066313,0.08841733,0.04420866,0.04420866,0.04420866,0.02210433,0.08841733,0.0,0.04420866,0.02210433,0.08841733,0.04420866,0.0,0.0,0.14337568,-0.05146819,0.05291079,0.08011075,0.04178882,0.07562008,0.07685327,0.08304249,-0.07969194,-0.04043929,-0.09332682,-0.10288985,-0.0700591
0.2732812,0.04968749,0.07453124,0.02484375,0.07453124,0.12421873,0.02484375,0.02484375,0.07453124,0.02484375,0.07453124,0.02484375,0.0,0.04968749,0.02484375,0.04968749,0.09916577,0.0,0.00706085,0.03802401,0.00350428,0.04147598,0.01924737,0.0269097,-0.02149638,-0.02479144,-0.04317581,-0.05745443,-0.08221972
0.05449435,0.02724717,0.02724717,0.05449435,0.05449435,0.05449435,0.02724717,0.05449435,0.05449435,0.08174152,0.27247175,0.05449435,0.0,0.02724717,0.1089887,0.13623587,-0.0770378,-0.04531635,-0.04359548,-0.03966615,-0.03321287,-0.02931222,-0.0594562,-0.05974302,0.05893994,0.11329088,0.00897723,0.01046865,0.1057764
0.10489356,0.04195742,0.04195742,0.08391485,0.08391485,0.12587227,0.0,0.04195742,0.04195742,0.02097871,0.02097871,0.0,0.04195742,0.04195742,0.04195742,0.10489356,0.03838,0.02093455,0.02793481,0.04595442,0.02245826,0.04363572,0.04266408,0.04604275,-0.04840562,-0.07676,0.02813356,0.01168183,-0.04180284
0.10448363,0.03482788,0.03482788,0.06965575,0.01741394,0.01741394,0.0,0.03482788,0.03482788,0.01741394,0.01741394,0.03482788,0.08706969,0.0,0.05224182,0.13931151,0.04923562,-0.06371668,0.06652124,0.08996591,0.05711772,0.08690472,0.08228544,0.0889394,-0.09040584,-0.04054698,-0.00846867,-0.02568098,0.01129156
0.02568887,0.05137773,0.0770666,0.02568887,0.02568887,0.02568887,0.05137773,0.10275547,0.05137773,0.12844434,0.0770666,0.10275547,0.0770666,0.02568887,0.12844434,0.05137773,-0.04272464,-0.02563478,-0.00630053,-0.01714394,-0.00135205,-0.01403423,-0.02092967,-0.0226062,0.01852303,0.04699711,0.00538114,0.01311484,0.03915524
0.2076049,0.13840326,0.04613442,0.04613442,0.09226884,0.0,0.02306721,0.11533605,0.04613442,0.02306721,0.02306721,0.0,0.09226884,0.06920163,0.0,0.0,0.11509324,0.00767288,0.03802448,0.058615,0.02811772,0.05492424,0.05880925,0.06182012,-0.06653069,-0.08440171,-0.0487568,-0.05599262,-0.09008353
0.1320288,0.07921728,0.07921728,0.05281152,0.05281152,0.10562304,0.05281152,0.10562304,0.10562304,0.05281152,0.02640576,0.02640576,0.05281152,0.07921728,0.05281152,0.0,0.05709203,0.01317508,0.00378019,0.00244601,0.00147316,-0.00102843,0.00794952,0.00922812,-0.01142396,-0.02635017,-0.0230425,-0.02509937,-0.06443005
0.04303901,0.04303901,0.17215603,0.17215603,0.04303901,0.0,0.08607801,0.04303901,0.25823404,0.12911702,0.51646808,0.0,0.08607801,0.0,0.12911702,0.0,0.00715807,-0.15747746,-0.11149368,-0.12340869,-0.10238753,-0.12173243,-0.11461967,-0.11933131,0.10551352,0.27916459,-0.1976623,-0.17514611,0.10986273
0.07367958,0.17191903,0.0,0.07367958,0.07367958,0.04911972,0.07367958,0.12279931,0.07367958,0.02455986,0.04911972,0.0,0.09823945,0.07367958,0.0,0.02455986,0.04084693,0.05310101,0.00284377,0.01305551,-0.00064631,0.01248675,0.01284869,0.01372767,-0.01416716,-0.06943978,0.00051705,0.0015253,-0.04909387
0.02447949,0.09791796,0.04895898,0.02447949,0.02447949,0.09791796,0.09791796,0.09791796,0.09791796,0.02447949,0.02447949,0.07343847,0.04895898,0.07343847,0.07343847,0.04895898,-0.02442795,0.03664193,-0.00502474,-0.0134766,-0.00409709,-0.0141981,-0.00852917,-0.01056483,0.0141208,-0.02035663,0.0409967,0.04274892,-0.01301278
0.12464901,0.07478941,0.04985961,0.07478941,0.09971921,0.12464901,0.04985961,0.0249298,0.04985961,0.04985961,0.04985961,0.0249298,0.04985961,0.04985961,0.0249298,0.07478941,0.05804708,0.03316976,0.00270292,0.02477235,-0.00026242,0.02611069,0.01503661,0.01907786,-0.0179757,-0.05390086,-0.01340961,-0.02259427,-0.06796652
0.10992826,0.01570404,0.03140807,0.03140807,0.0,0.0,0.0,0.07852018,0.0,0.01570404,0.03140807,0.04711211,0.07852018,0.04711211,0.03140807,0.10992826,0.01567098,-0.04701293,0.06612226,0.08293384,0.05977452,0.08222303,0.07334612,0.07779284,-0.07926406,-0.0444011,0.03172215,0.01740668,0.03552418
0.1244134,0.08294227,0.10367783,0.02073557,0.0622067,0.04147113,0.0,0.04147113,0.08294227,0.0,0.0,0.04147113,0.08294227,0.02073557,0.02073557,0.10367783,0.08966496,-0.03448652,0.04511623,0.08165448,0.0328495,0.08089054,0.0710466,0.07689621,-0.08073775,-0.05862709,-0.03075412,-0.04950344,-0.05343228
0.31165252,0.08310734,0.04155367,0.0623305,0.04155367,0.08310734,0.0,0.04155367,0.04155367,0.02077683,0.0,0.0,0.08310734,0.0,0.02077683,0.0,0.17277578,-0.02073309,0.06298662,0.10366547,0.05157029,0.10318432,0.08634415,0.09601085,-0.09587963,-0.08984341,-0.08087656,-0.09653574,-0.12374245
0.26761192,0.11150496,0.02230099,0.06690298,0.04460199,0.06690298,0.02230099,0.06690298,0.08920397,0.0,0.0,0.0,0.04460199,0.02230099,0.06690298,0.0,0.1557783,-0.01112702,0.0496021,0.08011925,0.03805254,0.07563558,0.07382802,0.08293622,-0.08040095,-0.08159816,-0.07159792,-0.0867626,-0.11650508
0.0,0.02448327,0.0979331,0.04896655,0.0,0.0,0.04896655,0.04896655,0.0979331,0.02448327,0.22034947,0.07344982,0.07344982,0.02448327,0.07344982,0.12241637,-0.04071955,-0.10179888,-0.00167517,0.00121128,-0.00095356,0.00358229,-0.00239678,-0.00422659,0.0,0.10179888,-0.02059172,-0.02288542,0.10932426
0.0,0.01978095,0.05934286,0.05934286,0.01978095,0.0,0.01978095,0.05934286,0.05934286,0.01978095,0.05934286,0.07912381,0.05934286,0.05934286,0.07912381,0.13846666,-0.0427685,-0.05921792,0.0314413,0.03139966,0.02854704,0.02925499,0.03369008,0.03319035,-0.03708408,0.01644942,0.03783367,0.0293591,0.07666681
0.23301967,0.08473442,0.04236721,0.06355082,0.08473442,0.04236721,0.02118361,0.04236721,0.04236721,0.04236721,0.0,0.0,0.06355082,0.04236721,0.02118361,0.02118361,0.14797306,-0.0105695,0.05554565,0.089707,0.04390581,0.0866298,0.08027472,0.08868126,-0.08553717,-0.0880792,-0.0668287,-0.08152344,-0.10752352
0.18350839,0.02293855,0.13763129,0.06881565,0.02293855,0.0458771,0.0,0.0,0.06881565,0.0,0.06881565,0.0917542,0.13763129,0.0,0.0458771,0.02293855,0.11445129,-0.09919111,0.04599783,0.07898105,0.03527707,0.07876373,0.06941929,0.07318604,-0.08269951,0.00381504,-0.10107449,-0.10899433,-0.02547386
0.12493753,0.07496252,0.07496252,0.0,0.07496252,0.0,0.04997501,0.07496252,0.07496252,0.07496252,0.09995003,0.04997501,0.02498751,0.04997501,0.07496252,0.07496252,0.0249349,-0.03740235,0.00031563,0.01462427,-0.00089429,0.01728083,0.00255136,0.00760146,-0.00360346,0.03324653,-0.02909072,-0.03427234,0.00520792
0.17914951,0.11943301,0.08957476,0.08957476,0.14929126,0.0597165,0.0597165,0.0,0.11943301,0.02985825,0.14929126,0.0,0.02985825,0.02985825,0.02985825,0.0597165,0.12414747,-0.02482949,-0.01565201,0.01819782,-0.02250369,0.01753779,0.01040324,0.01731779,-0.01291762,0.0099318,-0.11757865,-0.12581324,-0.07257127
0.0,0.14628888,0.25600554,0.03657222,0.10971666,0.0,0.0,0.07314444,0.14628888,0.0,0.29257776,0.14628888,0.14628888,0.03657222,0.07314444,0.0,0.02433015,-0.11556822,-0.06286572,-0.0552818,-0.06348168,-0.05027718,-0.0500462,-0.06128734,0.0316446,0.15206344,-0.13805051,-0.12473052,0.05066215
0.0770666,0.50093291,0.0385333,0.0,0.38533301,0.1155999,0.0,0.1155999,0.1155999,0.0,0.0770666,0.0,0.0385333,0.0,0.0770666,0.0,0.14099132,0.14099132,-0.08363754,-0.03326032,-0.09426462,-0.02863633,-0.03804657,-0.04056137,0.02222763,-0.11535653,-0.09020849,-0.09223655,-0.22933398
0.08680952,0.06510714,0.02170238,0.04340476,0.06510714,0.04340476,0.0,0.1085119,0.04340476,0.04340476,0.02170238,0.04340476,0.0,0.06510714,0.13021428,0.08680952,-0.00360945,0.00360945,0.02199936,0.02151962,0.02024032,0.01891534,0.02286746,0.02442089,-0.0281674,-0.03609449,0.04271942,0.03175401,-0.00826975
