0.05501718,0.03667812,0.03667812,0.05501718,0.03667812,0.03667812,0.0,0.11003436,0.01833906,0.01833906,0.0,0.03667812,0.07335624,0.07335624,0.03667812,0.11003436,-0.00305008,-0.00915023,0.0537431,0.05976603,0.04816416,0.0569283,0.06003629
0.07248588,0.14497177,0.2537006,0.03624294,0.14497177,0.0,0.07248588,0.0,0.2537006,0.07248588,0.2537006,0.03624294,0.0,0.03624294,0.03624294,0.03624294,0.07233328,-0.08438883,-0.09938196,-0.07969632,-0.10117503,-0.07847551,-0.07893331
0.0428005,0.12840151,0.29960353,0.0,0.21400252,0.0,0.0,0.08560101,0.17120202,0.17120202,0.38520454,0.0428005,0.0428005,0.0,0.08560101,0.0428005,0.0213552,-0.0783024,-0.14290863,-0.12479726,-0.13583528,-0.11294828,-0.13858353
0.05086198,0.02543099,0.05086198,0.07629297,0.05086198,0.02543099,0.05086198,0.07629297,0.02543099,0.10172395,0.10172395,0.07629297,0.05086198,0.05086198,0.10172395,0.10172395,-0.03806617,-0.02537745,0.01397366,0.00567513,0.01820323,0.00687975,0.00147232
0.17516902,0.05838967,0.14597419,0.02919484,0.05838967,0.0,0.0,0.02919484,0.14597419,0.05838967,0.26275353,0.05838967,0.0,0.0,0.11677935,0.02919484,0.07283344,-0.13110018,-0.03119238,-0.01370621,-0.03137677,-0.00934235,-0.02390903
0.09677485,0.05806491,0.09677485,0.05806491,0.11612982,0.01935497,0.0,0.01935497,0.01935497,0.05806491,0.01935497,0.03870994,0.09677485,0.01935497,0.01935497,0.03870994,0.07725689,-0.02897133,0.02577267,0.04626857,0.01862152,0.04467942,0.04217346
0.08710402,0.06532802,0.08710402,0.08710402,0.06532802,0.0,0.0,0.04355201,0.10888003,0.02177601,0.06532802,0.04355201,0.06532802,0.02177601,0.06532802,0.04355201,0.07967726,-0.06519048,0.01755834,0.02833173,0.0087104,0.02159263,0.03827992
0.0,0.14567573,0.19423431,0.0,0.19423431,0.48558577,0.14567573,0.09711715,0.14567573,0.19423431,0.14567573,0.04855858,0.0,0.09711715,0.04855858,0.0,-0.08883664,0.2503578,-0.21437334,-0.23635249,-0.18610713,-0.21616234,-0.25086894
0.05209761,0.07814642,0.05209761,0.0,0.07814642,0.13024404,0.0,0.18234165,0.05209761,0.05209761,0.02604881,0.02604881,0.0,0.15629284,0.05209761,0.10419523,-0.05632026,0.08664656,-0.00874692,-0.0210584,-0.00545654,-0.02097614,-0.01604058
0.08106724,0.02702241,0.10808966,0.02702241,0.02702241,0.05404483,0.0,0.08106724,0.10808966,0.05404483,0.1891569,0.05404483,0.05404483,0.02702241,0.08106724,0.10808966,-0.00898851,-0.06291956,-0.00682671,0.00324269,-0.00534759,0.00830584,-0.00836273
0.0641004,0.0320502,0.160251,0.0961506,0.0961506,0.0,0.0,0.0,0.1282008,0.0641004,0.22435141,0.1282008,0.0641004,0.0,0.1923012,0.0320502,0.01599136,-0.13859182,-0.03299484,-0.0329611,-0.03262373,-0.03370332,-0.02712459
0.12393029,0.04957211,0.12393029,0.02478606,0.12393029,0.02478606,0.02478606,0.07435817,0.04957211,0.02478606,0.09914423,0.07435817,0.02478606,0.12393029,0.0,0.02478606,0.04122313,-0.00824462,-0.00829681,-0.00234815,-0.00949697,-0.00156543,-0.00271342
0.02518958,0.05037917,0.07556875,0.05037917,0.0,0.07556875,0.05037917,0.10075834,0.15113751,0.02518958,0.02518958,0.05037917,0.02518958,0.07556875,0.10075834,0.12594792,-0.03770483,-0.00837885,0.01089781,0.00530307,0.00943947,0.00201517,0.01084478
0.09424292,0.07853576,0.01570715,0.09424292,0.07853576,0.04712146,0.01570715,0.01570715,0.01570715,0.01570715,0.0,0.0,0.09424292,0.01570715,0.0,0.04712146,0.08881981,-0.01306174,0.0474356,0.07251744,0.03683741,0.06770609,0.07145928
0.07694177,0.11541265,0.01923544,0.05770633,0.09617721,0.05770633,0.01923544,0.09617721,0.01923544,0.01923544,0.01923544,0.0,0.07694177,0.07694177,0.0,0.01923544,0.05758484,0.03519073,0.02296104,0.03209282,0.0172714,0.0289949,0.0364866
0.05770749,0.11541499,0.0,0.05770749,0.07694333,0.05770749,0.01923583,0.09617916,0.01923583,0.01923583,0.0,0.01923583,0.07694333,0.05770749,0.03847166,0.05770749,0.028793,0.04478911,0.02794258,0.03529269,0.02338672,0.03278191,0.03758074
0.04516819,0.04516819,0.0225841,0.09033638,0.04516819,0.15808867,0.06775229,0.04516819,0.06775229,0.04516819,0.0,0.0225841,0.04516819,0.06775229,0.04516819,0.09033638,-0.00751218,0.04882919,0.01091168,0.01110187,0.00996078,0.00839177,0.01495305
0.10585194,0.02117039,0.04234078,0.08468155,0.06351116,0.12702233,0.0,0.08468155,0.04234078,0.02117039,0.0,0.02117039,0.06351116,0.10585194,0.04234078,0.02117039,0.03168873,0.04577261,0.01693631,0.01290279,0.01517583,0.00911441,0.0215938
0.05147563,0.03431709,0.06863418,0.05147563,0.05147563,0.0,0.0,0.05147563,0.03431709,0.0,0.03431709,0.03431709,0.06863418,0.05147563,0.01715854,0.13726836,0.0228299,-0.04851353,0.05980204,0.07827909,0.0499404,0.07383593,0.07748438
0.08013665,0.04006833,0.04006833,0.10017082,0.02003416,0.10017082,0.02003416,0.06010249,0.08013665,0.0,0.02003416,0.0,0.08013665,0.08013665,0.02003416,0.06010249,0.03998397,0.006664,0.02688796,0.03426896,0.02115186,0.02946076,0.04021595
0.07806722,0.0195168,0.09758402,0.05855041,0.03903361,0.03903361,0.0,0.07806722,0.03903361,0.05855041,0.0195168,0.0195168,0.09758402,0.0195168,0.03903361,0.07806722,0.03570548,-0.03245953,0.03736955,0.05090804,0.03194593,0.04971649,0.04614184
0.14375063,0.03194458,0.03194458,0.03194458,0.03194458,0.06388917,0.01597229,0.04791688,0.0,0.01597229,0.0,0.03194458,0.06388917,0.04791688,0.0,0.07986146,0.05578533,0.00265644,0.05070782,0.07300178,0.04485692,0.07335485,0.06074515
0.10952061,0.10952061,0.0,0.09126717,0.09126717,0.0547603,0.01825343,0.03650687,0.03650687,0.0,0.01825343,0.0,0.07301374,0.0547603,0.01825343,0.01825343,0.08196753,0.01821501,0.02688058,0.04100298,0.01913728,0.03571909,0.04694015
0.11269722,0.01878287,0.05634861,0.09391435,0.03756574,0.07513148,0.0,0.05634861,0.01878287,0.05634861,0.03756574,0.0,0.11269722,0.01878287,0.01878287,0.03756574,0.05935387,-0.01561944,0.03523271,0.048183,0.03185179,0.04830163,0.04138163
0.03190703,0.0957211,0.03190703,0.03190703,0.0957211,0.25525626,0.03190703,0.1914422,0.03190703,0.0957211,0.06381407,0.0,0.03190703,0.15953516,0.06381407,0.06381407,-0.07429301,0.17511923,-0.06666891,-0.088097,-0.05262981,-0.08033855,-0.08937328
0.08567357,0.08567357,0.01713471,0.05140414,0.05140414,0.06853886,0.01713471,0.05140414,0.0,0.0,0.0,0.03426943,0.10280829,0.03426943,0.0,0.08567357,0.03419728,0.01709864,0.04249409,0.06419205,0.03583861,0.06411991,0.05667082
0.05769464,0.05769464,0.0,0.10096563,0.02884732,0.02884732,0.0,0.05769464,0.0,0.0,0.0,0.0,0.11538929,0.02884732,0.0,0.10096563,0.04317989,-0.02398883,0.07254342,0.0913701,0.06243168,0.08617758,0.09133973
0.03370169,0.08425422,0.0,0.08425422,0.01685084,0.05055253,0.01685084,0.10110506,0.0,0.01685084,0.0,0.0,0.16850843,0.03370169,0.0,0.06740337,0.02522305,0.01401281,0.05314224,0.06291573,0.04716462,0.06060982,0.06289799
0.11058084,0.11058084,0.01843014,0.05529042,0.0921507,0.0921507,0.0,0.05529042,0.03686028,0.01843014,0.0,0.0,0.05529042,0.03686028,0.01843014,0.03686028,0.07356536,0.03371746,0.02106856,0.04165212,0.01406511,0.0396345,0.0390913
0.08781931,0.0292731,0.05854621,0.0292731,0.0292731,0.23418482,0.05854621,0.08781931,0.0292731,0.14636551,0.11709241,0.0,0.05854621,0.0,0.08781931,0.11709241,-0.05355437,0.08763442,-0.04326256,-0.03891782,-0.02942717,-0.02449697,-0.06889964
0.14474261,0.03618565,0.03618565,0.09046413,0.10855695,0.0723713,0.01809283,0.01809283,0.03618565,0.01809283,0.0,0.0,0.03618565,0.09046413,0.0,0.01809283,0.08726455,0.01805474,0.02938656,0.03974708,0.0222637,0.032529,0.04704135
0.19344026,0.10416014,0.01488002,0.02976004,0.0744001,0.01488002,0.01488002,0.0,0.02976004,0.0,0.0,0.02976004,0.02976004,0.0,0.02976004,0.02976004,0.12126433,-0.03217217,0.04661362,0.08252929,0.03533613,0.08050874,0.07071925
0.09300504,0.16275882,0.02325126,0.02325126,0.16275882,0.20926134,0.0,0.02325126,0.04650252,0.0,0.0,0.02325126,0.0,0.04650252,0.04650252,0.06975378,0.04253757,0.1121445,-0.03193989,-0.00406285,-0.03482794,-0.00034265,-0.01355916
0.07165485,0.01791371,0.03582742,0.07165485,0.0,0.01791371,0.0,0.08956856,0.01791371,0.01791371,0.03582742,0.03582742,0.10748227,0.05374114,0.03582742,0.10748227,0.008938,-0.04171067,0.06186831,0.067035,0.05651305,0.06335797,0.06744984
0.13168838,0.03762525,0.09406313,0.03762525,0.05643788,0.0752505,0.0,0.03762525,0.05643788,0.03762525,0.01881263,0.01881263,0.05643788,0.01881263,0.0,0.0752505,0.07822092,-0.01877302,0.02376332,0.05321003,0.01631748,0.05326944,0.04148679
0.131288,0.08752534,0.04376267,0.02188133,0.10940667,0.065644,0.0,0.10940667,0.02188133,0.08752534,0.02188133,0.0,0.02188133,0.04376267,0.065644,0.04376267,0.03639211,0.04003132,0.00702506,0.01315183,0.00697899,0.01457988,0.00658743
0.10230014,0.14322019,0.02046003,0.02046003,0.08184011,0.10230014,0.0,0.08184011,0.04092006,0.02046003,0.04092006,0.0,0.08184011,0.0,0.02046003,0.06138008,0.06125086,0.04423673,0.00092609,0.02931168,-0.00359666,0.03357598,0.01589421
0.06522485,0.02174162,0.06522485,0.02174162,0.0,0.0,0.0,0.06522485,0.0,0.04348324,0.08696647,0.13044971,0.10870809,0.0,0.10870809,0.15219133,-0.04339169,-0.09401533,0.04854102,0.06131136,0.0474425,0.06666667,0.04378075
0.12363755,0.06181877,0.09272816,0.06181877,0.09272816,0.0,0.09272816,0.0,0.09272816,0.03090939,0.21636571,0.15454693,0.06181877,0.09272816,0.06181877,0.0,0.01028144,-0.07197007,-0.03432569,-0.03787213,-0.03042134,-0.03618025,-0.03588743
0.06835188,0.1139198,0.0,0.04556792,0.06835188,0.06835188,0.06835188,0.09113584,0.06835188,0.02278396,0.0,0.04556792,0.04556792,0.06835188,0.06835188,0.06835188,-0.00378933,0.03789332,0.00971316,0.01242325,0.00712298,0.01007291,0.0152053
0.08821781,0.10586138,0.01764356,0.07057425,0.08821781,0.03528713,0.01764356,0.03528713,0.03528713,0.01764356,0.03528713,0.0,0.07057425,0.01764356,0.01764356,0.05293069,0.07336008,-0.0029344,0.03424708,0.05608796,0.02590818,0.05346928,0.05411931
0.03423917,0.03423917,0.13695668,0.06847834,0.06847834,0.10271751,0.06847834,0.17119585,0.10271751,0.20543502,0.06847834,0.03423917,0.06847834,0.06847834,0.10271751,0.03423917,-0.05694514,0.05694514,-0.06321632,-0.08603042,-0.05272832,-0.08249838,-0.08509335
0.03434563,0.1373825,0.06869125,0.0,0.06869125,0.30911063,0.0,0.24041938,0.06869125,0.06869125,0.1373825,0.0,0.06869125,0.06869125,0.06869125,0.03434563,-0.0571222,0.15422994,-0.09309472,-0.10072307,-0.07845264,-0.08593637,-0.11272596
0.02660692,0.10642767,0.05321384,0.02660692,0.05321384,0.21285534,0.02660692,0.15964151,0.05321384,0.02660692,0.02660692,0.02660692,0.07982075,0.10642767,0.02660692,0.05321384,-0.03982636,0.11505391,-0.02417028,-0.03419689,-0.01873687,-0.03007982,-0.0323204
0.03078119,0.15390597,0.12312478,0.06156239,0.12312478,0.24624955,0.06156239,0.03078119,0.15390597,0.03078119,0.09234358,0.0,0.06156239,0.03078119,0.0,0.03078119,0.04607459,0.08191038,-0.08427567,-0.0643165,-0.08450248,-0.06026634,-0.06587176
0.14250891,0.05344084,0.0,0.07125445,0.01781361,0.05344084,0.01781361,0.07125445,0.03562723,0.0,0.03562723,0.01781361,0.08906807,0.05344084,0.01781361,0.03562723,0.05036565,-0.00592537,0.04346522,0.05501594,0.03797112,0.05267204,0.05389087
0.13480367,0.07703067,0.03851534,0.07703067,0.03851534,0.03851534,0.01925767,0.03851534,0.057773,0.0,0.07703067,0.01925767,0.07703067,0.01925767,0.01925767,0.03851534,0.0768685,-0.0352314,0.02689992,0.04927936,0.02051448,0.04891448,0.04244795
0.0764239,0.10189853,0.0764239,0.02547463,0.10189853,0.05094927,0.0764239,0.0764239,0.05094927,0.0764239,0.05094927,0.05094927,0.05094927,0.0764239,0.02547463,0.05094927,0.00847367,0.04236834,-0.01818084,-0.01005578,-0.01836855,-0.00882227,-0.01439987
0.04917693,0.0737654,0.04917693,0.04917693,0.0737654,0.04917693,0.02458847,0.04917693,0.02458847,0.0737654,0.0737654,0.0737654,0.0737654,0.02458847,0.09835387,0.12294233,-0.0245367,-0.0245367,0.00895538,0.01780723,0.00905891,0.02065431,0.00905891
0.04052469,0.16209875,0.04052469,0.06078703,0.12157406,0.0,0.06078703,0.06078703,0.04052469,0.02026234,0.0,0.04052469,0.08104938,0.06078703,0.0,0.02026234,0.06402901,0.03032953,0.01234937,0.02535992,0.00450037,0.02107284,0.0318652
0.10694826,0.10694826,0.0427793,0.0427793,0.08555861,0.12833791,0.02138965,0.08555861,0.02138965,0.0427793,0.02138965,0.0,0.06416896,0.06416896,0.0,0.02138965,0.05336155,0.0675913,-0.00229657,0.01128023,-0.00357995,0.01384699,0.00421038
0.07562942,0.07562942,0.0,0.05672206,0.07562942,0.03781471,0.03781471,0.07562942,0.0,0.01890735,0.01890735,0.01890735,0.05672206,0.09453677,0.0,0.11344412,0.01572296,0.03144591,0.03628222,0.04350682,0.03236143,0.04054135,0.04384516
0.14017116,0.0400489,0.10012225,0.0400489,0.02002445,0.10012225,0.0,0.06007335,0.06007335,0.0,0.02002445,0.06007335,0.0800978,0.0400489,0.0400489,0.0,0.07326841,-0.00666076,0.02154209,0.03163863,0.01749505,0.03165971,0.03007883
0.05369355,0.08054033,0.02684678,0.1073871,0.05369355,0.26846776,0.0,0.08054033,0.08054033,0.02684678,0.05369355,0.02684678,0.08054033,0.02684678,0.1073871,0.0,0.00446504,0.06697564,-0.0266207,-0.03470299,-0.02263607,-0.03320522,-0.02814672
0.09252225,0.09252225,0.0370089,0.0740178,0.0740178,0.09252225,0.0370089,0.0370089,0.0370089,0.0,0.0,0.01850445,0.09252225,0.0370089,0.0,0.01850445,0.07078439,0.03077582,0.02315978,0.04018388,0.01665401,0.03802178,0.04024231
0.18655384,0.03391888,0.05087832,0.06783776,0.03391888,0.03391888,0.03391888,0.01695944,0.06783776,0.0,0.03391888,0.01695944,0.06783776,0.03391888,0.0,0.0,0.11000428,-0.03948872,0.04059554,0.06146458,0.03206227,0.05801914,0.0589653
0.22731228,0.0413295,0.06199426,0.02066475,0.06199426,0.10332376,0.02066475,0.02066475,0.06199426,0.02066475,0.06199426,0.02066475,0.0,0.0413295,0.02066475,0.0413295,0.08248499,0.0,0.00587314,0.03162795,0.00291482,0.03449926,0.01600975
0.0714877,0.03574385,0.03574385,0.0714877,0.0714877,0.0714877,0.03574385,0.0714877,0.0714877,0.10723154,0.35743848,0.0714877,0.0,0.03574385,0.14297539,0.17871924,-0.10106103,-0.05944766,-0.05719016,-0.05203552,-0.04356987,-0.03845286,-0.07799684
0.09702392,0.03880957,0.03880957,0.07761914,0.07761914,0.1164287,0.0,0.03880957,0.03880957,0.01940478,0.01940478,0.0,0.03880957,0.03880957,0.03880957,0.09702392,0.03550054,0.01936393,0.025839,0.04250669,0.02077333,0.04036195,0.0394632
0.09811853,0.03270618,0.03270618,0.06541236,0.01635309,0.01635309,0.0,0.03270618,0.03270618,0.01635309,0.01635309,0.03270618,0.08176545,0.0,0.04905927,0.13082471,0.04623621,-0.05983509,0.0624688,0.08448522,0.05363813,0.08161052,0.07727265
