1.0,0.0,0.32688417786
1.0,1.0,0.928339328558
1.0,0.0,0.335295371136
1.0,1.0,0.676602985801
1.0,1.0,0.793723320853
1.0,0.0,0.263228501487
1.0,0.0,0.209136285198
1.0,1.0,0.957591492552
1.0,0.0,0.34404769374
1.0,0.0,0.336274273728
1.0,1.0,0.805750659734
1.0,0.0,0.364036903033
1.0,0.0,0.138741982026
1.0,1.0,0.741179972665
1.0,1.0,0.867283738915
1.0,1.0,0.55104135972
1.0,1.0,0.972578252977
1.0,1.0,0.770757846713
1.0,1.0,0.570697326588
1.0,0.0,0.34801043027
1.0,1.0,0.544182402172
1.0,1.0,0.931431869454
1.0,1.0,0.975647704209
1.0,0.0,0.142250971583
1.0,1.0,0.960768465749
1.0,1.0,0.992336178398
1.0,1.0,0.572133500638
1.0,0.0,0.165616211512
1.0,1.0,0.91759286114
1.0,1.0,0.974388644097
1.0,1.0,0.852919588927
1.0,1.0,0.969223955885
1.0,1.0,0.898287556974
1.0,1.0,0.904857913988
1.0,1.0,0.838746906675
1.0,0.0,0.356618347123
1.0,0.0,0.204591307447
1.0,0.0,0.419179187931
1.0,1.0,0.979926243848
1.0,1.0,0.871057368042
1.0,1.0,0.759682061125
1.0,0.0,0.274495325034
1.0,0.0,0.26780321409
1.0,1.0,0.946504413446
1.0,1.0,0.987763679105
1.0,1.0,0.518664918712
1.0,0.0,0.458729660766
1.0,1.0,0.699224429611
1.0,0.0,0.471549518991
1.0,1.0,0.521751061766
1.0,1.0,0.728355636934
1.0,1.0,0.856801667908
1.0,1.0,0.686683472352
1.0,1.0,0.600353720961
1.0,1.0,0.95762868795
1.0,1.0,0.974931187162
1.0,1.0,0.944361167343
1.0,1.0,0.927707172081
1.0,1.0,0.72076082513
1.0,1.0,0.78017079465
1.0,1.0,0.829982191784
1.0,0.0,0.205059819246
1.0,0.0,0.192245725771
1.0,1.0,0.6009907933
1.0,0.0,0.0475631814855
1.0,1.0,0.970431821129
1.0,1.0,0.795042743567
1.0,1.0,0.642499729265
1.0,1.0,0.930390319566
1.0,0.0,0.344343528631
1.0,1.0,0.664144302398
1.0,0.0,0.331861027488
1.0,0.0,0.313996026387
1.0,1.0,0.876522883492
1.0,1.0,0.639795271141
1.0,0.0,0.269340243217
1.0,1.0,0.919581628254
1.0,1.0,0.85438974214
1.0,1.0,0.895372543494
1.0,0.0,0.0395168447817
1.0,1.0,0.921249971114
1.0,1.0,0.905954443663
1.0,1.0,0.984472307292
1.0,1.0,0.73049485747
1.0,1.0,0.980621344733
1.0,1.0,0.89829608985
1.0,1.0,0.861782191738
1.0,1.0,0.96804197196
1.0,1.0,0.971859066728
1.0,1.0,0.88402511633
1.0,1.0,0.968167519254
1.0,1.0,0.5183122276
1.0,1.0,0.959127151808
1.0,1.0,0.853807261596
1.0,1.0,0.712488125413
1.0,1.0,0.717540820328
1.0,1.0,0.875732292455
1.0,0.0,0.173506834056
1.0,1.0,0.953654960712
1.0,1.0,0.792053896082
1.0,1.0,0.998495216816
1.0,1.0,0.98331571549
1.0,1.0,0.581944026876
1.0,0.0,0.207349769215
1.0,0.0,0.315353687481
1.0,1.0,0.966651533945
1.0,1.0,0.644244224541
1.0,1.0,0.557960315089
1.0,1.0,0.935544841721
1.0,1.0,0.831448749827
1.0,1.0,0.887003071145
1.0,1.0,0.919194841908
1.0,0.0,0.383126575431
1.0,0.0,0.298029049602
1.0,0.0,0.106034671401
1.0,1.0,0.739248193199
1.0,1.0,0.90566911977
1.0,1.0,0.778504371413
1.0,0.0,0.303249663064
1.0,1.0,0.869817089173
1.0,1.0,0.695392101
1.0,1.0,0.742336086959
1.0,0.0,0.0626957679923
1.0,1.0,0.928314994692
1.0,1.0,0.950732148856
1.0,1.0,0.90321369726
1.0,1.0,0.900545638434
1.0,0.0,0.032260026737
1.0,1.0,0.873114774843
1.0,1.0,0.546080655862
1.0,1.0,0.810920743648
1.0,1.0,0.973847837009
1.0,1.0,0.902802625191
1.0,0.0,0.283581016669
1.0,1.0,0.972337580616
1.0,1.0,0.935064971652
1.0,0.0,0.276824138223
1.0,1.0,0.680291483942
1.0,1.0,0.862404553317
1.0,1.0,0.973320129725
1.0,1.0,0.84473671714
1.0,1.0,0.933960179018
1.0,1.0,0.903230922805
1.0,1.0,0.677498377249
1.0,0.0,0.0618440426151
1.0,1.0,0.777501398936
1.0,0.0,0.0211820065056
1.0,1.0,0.972904634759
1.0,0.0,0.0173559723405
1.0,1.0,0.967912133173
1.0,0.0,0.0281466865354
1.0,0.0,0.0361528780526
1.0,1.0,0.509960268351
1.0,1.0,0.868399841332
1.0,1.0,0.592649391089
1.0,1.0,0.966792802029
1.0,1.0,0.902920765622
1.0,0.0,0.0108970200333
1.0,0.0,0.306038455209
1.0,0.0,0.114728630745
1.0,0.0,0.182920344528
