0.07626847,0.05084564,0.05084564,0.07626847,0.05084564,0.05084564,0.0,0.15253693,0.02542282,0.02542282,0.0,0.05084564,0.10169129,0.10169129,0.05084564,0.15253693,-0.00422822,-0.01268465
0.05041928,0.10083855,0.17646747,0.02520964,0.10083855,0.0,0.05041928,0.0,0.17646747,0.05041928,0.17646747,0.02520964,0.0,0.02520964,0.02520964,0.02520964,0.05031313,-0.05869865
0.02586019,0.07758057,0.18102134,0.0,0.12930096,0.0,0.0,0.05172038,0.10344077,0.10344077,0.23274172,0.02586019,0.02586019,0.0,0.05172038,0.02586019,0.01290287,-0.04731054
0.05332585,0.02666292,0.05332585,0.07998877,0.05332585,0.02666292,0.05332585,0.07998877,0.02666292,0.1066517,0.1066517,0.07998877,0.05332585,0.05332585,0.1066517,0.1066517,-0.03991019,-0.02660679
0.15787724,0.05262575,0.13156437,0.02631287,0.05262575,0.0,0.0,0.02631287,0.13156437,0.05262575,0.23681587,0.05262575,0.0,0.0,0.1052515,0.02631287,0.0656437,-0.11815865
0.11766163,0.07059698,0.11766163,0.07059698,0.14119396,0.02353233,0.0,0.02353233,0.02353233,0.07059698,0.02353233,0.04706465,0.11766163,0.02353233,0.02353233,0.04706465,0.09393114,-0.03522418
0.09836405,0.07377304,0.09836405,0.09836405,0.07377304,0.0,0.0,0.04918203,0.12295506,0.02459101,0.07377304,0.04918203,0.07377304,0.02459101,0.07377304,0.04918203,0.08997722,-0.07361773
0.0,0.06924198,0.09232264,0.0,0.09232264,0.23080661,0.06924198,0.04616132,0.06924198,0.09232264,0.06924198,0.02308066,0.0,0.04616132,0.02308066,0.0,-0.04222546,0.11899903
0.04858589,0.07287884,0.04858589,0.0,0.07287884,0.12146474,0.0,0.17005063,0.04858589,0.04858589,0.02429295,0.02429295,0.0,0.14575768,0.04858589,0.09717179,-0.05252391,0.08080601
0.08034506,0.02678169,0.10712675,0.02678169,0.02678169,0.05356337,0.0,0.08034506,0.10712675,0.05356337,0.18747181,0.05356337,0.05356337,0.02678169,0.08034506,0.10712675,-0.00890843,-0.06235904
0.0552872,0.0276436,0.13821801,0.0829308,0.0829308,0.0,0.0,0.0,0.1105744,0.0552872,0.19350521,0.1105744,0.0552872,0.0,0.16586161,0.0276436,0.0137927,-0.11953675
0.12097596,0.04839038,0.12097596,0.02419519,0.12097596,0.02419519,0.02419519,0.07258557,0.04839038,0.02419519,0.09678077,0.07258557,0.02419519,0.12097596,0.0,0.02419519,0.04024042,-0.00804808
0.02619822,0.05239645,0.07859467,0.05239645,0.0,0.07859467,0.05239645,0.1047929,0.15718934,0.02619822,0.02619822,0.05239645,0.02619822,0.07859467,0.1047929,0.13099112,-0.03921461,-0.00871436
0.13385938,0.11154948,0.0223099,0.13385938,0.11154948,0.06692969,0.0223099,0.0223099,0.0223099,0.0223099,0.0,0.0,0.13385938,0.0223099,0.0,0.06692969,0.12615659,-0.01855244
0.08923958,0.13385938,0.0223099,0.06692969,0.11154948,0.06692969,0.0223099,0.11154948,0.0223099,0.0223099,0.0223099,0.0,0.08923958,0.08923958,0.0,0.0223099,0.06678878,0.04081537
0.06845367,0.13690734,0.0,0.06845367,0.09127156,0.06845367,0.02281789,0.11408945,0.02281789,0.02281789,0.0,0.02281789,0.09127156,0.06845367,0.04563578,0.06845367,0.03415478,0.05312965
0.04781318,0.04781318,0.02390659,0.09562635,0.04781318,0.16734612,0.07171976,0.04781318,0.07171976,0.04781318,0.0,0.02390659,0.04781318,0.07171976,0.04781318,0.09562635,-0.00795209,0.05168856
0.11452406,0.02290481,0.04580962,0.09161925,0.06871444,0.13742887,0.0,0.09161925,0.04580962,0.02290481,0.0,0.02290481,0.06871444,0.11452406,0.04580962,0.02290481,0.03428489,0.04952262
0.07791569,0.05194379,0.10388758,0.07791569,0.07791569,0.0,0.0,0.07791569,0.05194379,0.0,0.05194379,0.05194379,0.10388758,0.07791569,0.0259719,0.20777517,0.03455629,-0.07343212
0.09449915,0.04724958,0.04724958,0.11812394,0.02362479,0.11812394,0.02362479,0.07087437,0.09449915,0.0,0.02362479,0.0,0.09449915,0.09449915,0.02362479,0.07087437,0.0471501,0.00785835
0.09958593,0.02489648,0.12448242,0.07468945,0.04979297,0.04979297,0.0,0.09958593,0.04979297,0.07468945,0.02489648,0.02489648,0.12448242,0.02489648,0.04979297,0.09958593,0.04554746,-0.04140678
0.20614331,0.04580962,0.04580962,0.04580962,0.04580962,0.09161925,0.02290481,0.06871444,0.0,0.02290481,0.0,0.04580962,0.09161925,0.06871444,0.0,0.11452406,0.07999807,0.00380943
0.1319017,0.1319017,0.0,0.10991808,0.10991808,0.06595085,0.02198362,0.04396723,0.04396723,0.0,0.02198362,0.0,0.08793447,0.06595085,0.02198362,0.02198362,0.09871801,0.02193733
0.14174873,0.02362479,0.07087437,0.11812394,0.04724958,0.09449915,0.0,0.07087437,0.02362479,0.07087437,0.04724958,0.0,0.14174873,0.02362479,0.02362479,0.04724958,0.07465433,-0.01964588
0.0231696,0.0695088,0.0231696,0.0231696,0.0695088,0.18535681,0.0231696,0.13901761,0.0231696,0.0695088,0.0463392,0.0,0.0231696,0.11584801,0.0463392,0.0463392,-0.05394859,0.12716453
0.11629615,0.11629615,0.02325923,0.06977769,0.06977769,0.09303692,0.02325923,0.06977769,0.0,0.0,0.0,0.04651846,0.13955538,0.04651846,0.0,0.11629615,0.04642053,0.02321026
0.09678077,0.09678077,0.0,0.16936634,0.04839038,0.04839038,0.0,0.09678077,0.0,0.0,0.0,0.0,0.19356153,0.04839038,0.0,0.16936634,0.07243276,-0.04024042
0.04724958,0.11812394,0.0,0.11812394,0.02362479,0.07087437,0.02362479,0.14174873,0.0,0.02362479,0.0,0.0,0.23624789,0.04724958,0.0,0.09449915,0.03536258,0.01964588
0.13094418,0.13094418,0.02182403,0.06547209,0.10912015,0.10912015,0.0,0.06547209,0.04364806,0.02182403,0.0,0.0,0.06547209,0.04364806,0.02182403,0.04364806,0.08711234,0.03992649
0.07287884,0.02429295,0.04858589,0.02429295,0.02429295,0.19434358,0.04858589,0.07287884,0.02429295,0.12146474,0.09717179,0.0,0.04858589,0.0,0.07287884,0.09717179,-0.04444331,0.07272541
0.17459224,0.04364806,0.04364806,0.10912015,0.13094418,0.08729612,0.02182403,0.02182403,0.04364806,0.02182403,0.0,0.0,0.04364806,0.10912015,0.0,0.02182403,0.10526074,0.02177808
0.28268632,0.15221571,0.0217451,0.0434902,0.10872551,0.0217451,0.0217451,0.0,0.0434902,0.0,0.0,0.0434902,0.0434902,0.0,0.0434902,0.0434902,0.17721113,-0.0470152
0.08574007,0.15004513,0.02143502,0.02143502,0.15004513,0.19291516,0.0,0.02143502,0.04287004,0.0,0.0,0.02143502,0.0,0.04287004,0.04287004,0.06430505,0.0392148,0.10338448
0.1047929,0.02619822,0.05239645,0.1047929,0.0,0.02619822,0.0,0.13099112,0.02619822,0.02619822,0.05239645,0.05239645,0.15718934,0.07859467,0.05239645,0.15718934,0.01307153,-0.0610005
0.16218721,0.0463392,0.11584801,0.0463392,0.0695088,0.09267841,0.0,0.0463392,0.0695088,0.0463392,0.0231696,0.0231696,0.0695088,0.0231696,0.0,0.09267841,0.09633676,-0.02312082
0.1379544,0.0919696,0.0459848,0.0229924,0.114962,0.0689772,0.0,0.114962,0.0229924,0.0919696,0.0229924,0.0,0.0229924,0.0459848,0.0689772,0.0459848,0.03823999,0.04206399
0.11072777,0.15501888,0.02214555,0.02214555,0.08858222,0.11072777,0.0,0.08858222,0.04429111,0.02214555,0.04429111,0.0,0.08858222,0.0,0.02214555,0.06643666,0.0662968,0.04788102
0.08907363,0.02969121,0.08907363,0.02969121,0.0,0.0,0.0,0.08907363,0.0,0.05938242,0.11876485,0.17814727,0.14845606,0.0,0.14845606,0.20783848,-0.05925741,-0.12839105
0.1052515,0.05262575,0.07893862,0.05262575,0.07893862,0.0,0.07893862,0.0,0.07893862,0.02631287,0.18419012,0.13156437,0.05262575,0.07893862,0.05262575,0.0,0.00875249,-0.06126745
0.07229466,0.1204911,0.0,0.04819644,0.07229466,0.07229466,0.07229466,0.09639288,0.07229466,0.02409822,0.0,0.04819644,0.04819644,0.07229466,0.07229466,0.07229466,-0.00400791,0.04007914
0.11365812,0.13638974,0.02273162,0.09092649,0.11365812,0.04546325,0.02273162,0.04546325,0.04546325,0.02273162,0.04546325,0.0,0.09092649,0.02273162,0.02273162,0.06819487,0.0945157,-0.00378063
0.025,0.025,0.1,0.05,0.05,0.075,0.05,0.125,0.075,0.15,0.05,0.025,0.05,0.05,0.075,0.025,-0.04157895,0.04157895
0.02334956,0.09339822,0.04669911,0.0,0.04669911,0.210146,0.0,0.16344689,0.04669911,0.04669911,0.09339822,0.0,0.04669911,0.04669911,0.04669911,0.02334956,-0.038834,0.10485179
0.02334956,0.09339822,0.04669911,0.02334956,0.04669911,0.18679644,0.02334956,0.14009733,0.04669911,0.02334956,0.02334956,0.02334956,0.07004867,0.09339822,0.02334956,0.04669911,-0.0349506,0.10096839
0.02264601,0.11323004,0.09058403,0.04529201,0.09058403,0.18116806,0.04529201,0.02264601,0.11323004,0.02264601,0.06793802,0.0,0.04529201,0.02264601,0.0,0.02264601,0.0338975,0.06026222
0.18825861,0.07059698,0.0,0.0941293,0.02353233,0.07059698,0.02353233,0.0941293,0.04706465,0.0,0.04706465,0.02353233,0.11766163,0.07059698,0.02353233,0.04706465,0.06653456,-0.00782759
0.16602587,0.09487192,0.04743596,0.09487192,0.04743596,0.04743596,0.02371798,0.04743596,0.07115394,0.0,0.09487192,0.02371798,0.09487192,0.02371798,0.02371798,0.04743596,0.09467219,-0.04339142
0.07143573,0.09524764,0.07143573,0.02381191,0.09524764,0.04762382,0.07143573,0.07143573,0.04762382,0.07143573,0.04762382,0.04762382,0.04762382,0.07143573,0.02381191,0.04762382,0.00792059,0.03960297
0.05262575,0.07893862,0.05262575,0.05262575,0.07893862,0.05262575,0.02631287,0.05262575,0.02631287,0.07893862,0.07893862,0.07893862,0.07893862,0.02631287,0.1052515,0.13156437,-0.02625748,-0.02625748
0.04478597,0.17914388,0.04478597,0.06717896,0.13435791,0.0,0.06717896,0.06717896,0.04478597,0.02239299,0.0,0.04478597,0.08957194,0.06717896,0.0,0.02239299,0.07076183,0.03351876
0.10951766,0.10951766,0.04380706,0.04380706,0.08761413,0.13142119,0.02190353,0.08761413,0.02190353,0.04380706,0.02190353,0.0,0.0657106,0.0657106,0.0,0.02190353,0.05464355,0.06921516
0.0941293,0.0941293,0.0,0.07059698,0.0941293,0.04706465,0.04706465,0.0941293,0.0,0.02353233,0.02353233,0.02353233,0.07059698,0.11766163,0.0,0.14119396,0.01956899,0.03913797
0.16156463,0.04616132,0.1154033,0.04616132,0.02308066,0.1154033,0.0,0.06924198,0.06924198,0.0,0.02308066,0.06924198,0.09232264,0.04616132,0.04616132,0.0,0.08445092,-0.00767736
0.04688117,0.07032175,0.02344058,0.09376234,0.04688117,0.23440584,0.0,0.07032175,0.07032175,0.02344058,0.04688117,0.02344058,0.07032175,0.02344058,0.09376234,0.0,0.00389854,0.05847809
0.10991808,0.10991808,0.04396723,0.08793447,0.08793447,0.10991808,0.04396723,0.04396723,0.04396723,0.0,0.0,0.02198362,0.10991808,0.04396723,0.0,0.02198362,0.08409312,0.03656222
0.24910608,0.04529201,0.06793802,0.09058403,0.04529201,0.04529201,0.04529201,0.02264601,0.09058403,0.0,0.04529201,0.02264601,0.09058403,0.04529201,0.0,0.0,0.14688915,-0.05272944
0.25004786,0.04546325,0.06819487,0.02273162,0.06819487,0.11365812,0.02273162,0.02273162,0.06819487,0.02273162,0.06819487,0.02273162,0.0,0.04546325,0.02273162,0.04546325,0.09073507,0.0
0.056323,0.0281615,0.0281615,0.056323,0.056323,0.056323,0.0281615,0.056323,0.056323,0.0844845,0.28161499,0.056323,0.0,0.0281615,0.112646,0.14080749,-0.07962293,-0.04683702
0.11674778,0.04669911,0.04669911,0.09339822,0.09339822,0.14009733,0.0,0.04669911,0.04669911,0.02334956,0.02334956,0.0,0.04669911,0.04669911,0.04669911,0.11674778,0.0427174,0.0233004
0.15318463,0.05106154,0.05106154,0.10212309,0.02553077,0.02553077,0.0,0.05106154,0.05106154,0.02553077,0.02553077,0.05106154,0.12765386,0.0,0.07659231,0.20424617,0.0721849,-0.09341575
0.02678169,0.05356337,0.08034506,0.02678169,0.02678169,0.02678169,0.05356337,0.10712675,0.05356337,0.13390843,0.08034506,0.10712675,0.08034506,0.02678169,0.13390843,0.05356337,-0.04454217,-0.0267253
0.1985786,0.13238573,0.04412858,0.04412858,0.08825715,0.0,0.02206429,0.11032144,0.04412858,0.02206429,0.02206429,0.0,0.08825715,0.06619287,0.0,0.0,0.11008919,0.00733928
0.11720292,0.07032175,0.07032175,0.04688117,0.04688117,0.09376234,0.04688117,0.09376234,0.09376234,0.04688117,0.02344058,0.02344058,0.04688117,0.07032175,0.04688117,0.0,0.05068101,0.01169562
0.02739173,0.02739173,0.10956692,0.10956692,0.02739173,0.0,0.05478346,0.02739173,0.16435038,0.08217519,0.32870077,0.0,0.05478346,0.0,0.08217519,0.0,0.00455568,-0.1002249
0.06845367,0.15972522,0.0,0.06845367,0.06845367,0.04563578,0.06845367,0.11408945,0.06845367,0.02281789,0.04563578,0.0,0.09127156,0.06845367,0.0,0.02281789,0.03794975,0.04933468
0.024692,0.098768,0.049384,0.024692,0.024692,0.098768,0.098768,0.098768,0.098768,0.024692,0.024692,0.074076,0.049384,0.074076,0.074076,0.049384,-0.02464002,0.03696003
0.11452406,0.06871444,0.04580962,0.06871444,0.09161925,0.11452406,0.04580962,0.02290481,0.04580962,0.04580962,0.04580962,0.02290481,0.04580962,0.04580962,0.02290481,0.06871444,0.05333205,0.03047546
0.18419012,0.02631287,0.05262575,0.05262575,0.0,0.0,0.0,0.13156437,0.0,0.02631287,0.05262575,0.07893862,0.13156437,0.07893862,0.05262575,0.18419012,0.02625748,-0.07877243
0.14064351,0.09376234,0.11720292,0.02344058,0.07032175,0.04688117,0.0,0.04688117,0.09376234,0.0,0.0,0.04688117,0.09376234,0.02344058,0.02344058,0.11720292,0.10136202,-0.03898539
0.3170048,0.08453461,0.04226731,0.06340096,0.04226731,0.08453461,0.0,0.04226731,0.04226731,0.02113365,0.0,0.0,0.08453461,0.0,0.02113365,0.0,0.17574301,-0.02108916
0.25814048,0.10755853,0.02151171,0.06453512,0.04302341,0.06453512,0.02151171,0.06453512,0.08604683,0.0,0.0,0.0,0.04302341,0.02151171,0.06453512,0.0,0.15026493,-0.01073321
0.0,0.02925778,0.11703111,0.05851555,0.0,0.0,0.05851555,0.05851555,0.11703111,0.02925778,0.26331999,0.08777333,0.08777333,0.02925778,0.08777333,0.14628888,-0.0486603,-0.12165075
0.0,0.02869917,0.08609752,0.08609752,0.02869917,0.0,0.02869917,0.08609752,0.08609752,0.02869917,0.08609752,0.11479669,0.08609752,0.08609752,0.11479669,0.20089421,-0.06205063,-0.08591626
0.23662878,0.08604683,0.04302341,0.06453512,0.08604683,0.04302341,0.02151171,0.04302341,0.04302341,0.04302341,0.0,0.0,0.06453512,0.04302341,0.02151171,0.02151171,0.15026493,-0.01073321
0.1967281,0.02459101,0.14754608,0.07377304,0.02459101,0.04918203,0.0,0.0,0.07377304,0.0,0.07377304,0.09836405,0.14754608,0.0,0.04918203,0.02459101,0.12269621,-0.10633672
0.12657891,0.07594734,0.07594734,0.0,0.07594734,0.0,0.05063156,0.07594734,0.07594734,0.07594734,0.10126312,0.05063156,0.02531578,0.05063156,0.07594734,0.07594734,0.02526248,-0.03789373
0.13848397,0.09232264,0.06924198,0.06924198,0.1154033,0.04616132,0.04616132,0.0,0.09232264,0.02308066,0.1154033,0.0,0.02308066,0.02308066,0.02308066,0.04616132,0.09596696,-0.01919339
0.0,0.1066517,0.18664047,0.02666292,0.07998877,0.0,0.0,0.05332585,0.1066517,0.0,0.2133034,0.1066517,0.1066517,0.02666292,0.05332585,0.0,0.01773786,-0.08425484
