0.04727191,0.04727191,0.02363596,0.09454383,0.04727191,0.1654517,0.07090787,0.04727191,0.07090787,0.04727191,0.0,0.02363596,0.04727191,0.07090787,0.04727191,0.09454383,-0.00786207,0.05110343,0.0114199,0.01161894,0.0104247,0.00878262,0.01564949,0.01602269,-0.01363422,-0.06682756,0.05854253,0.05048143,-0.02639763,-0.06476252
0.12103453,0.02420691,0.04841381,0.09682762,0.07262072,0.14524143,0.0,0.09682762,0.04841381,0.02420691,0.0,0.02420691,0.07262072,0.12103453,0.04841381,0.02420691,0.03623392,0.05233788,0.01936552,0.01475347,0.01735253,0.01042171,0.02469104,0.02160785,-0.03141801,-0.08857179,0.04074404,0.03281947,-0.07323226,-0.04538158
0.05269678,0.03513119,0.07026237,0.05269678,0.05269678,0.0,0.0,0.05269678,0.03513119,0.0,0.03513119,0.03513119,0.07026237,0.05269678,0.01756559,0.14052475,0.02337148,-0.04966441,0.06122072,0.08013609,0.05112512,0.07558752,0.07932252,0.08316846,-0.08612688,-0.04966441,0.02344544,0.00395688,0.02429599,-0.02279829
0.08855538,0.04427769,0.04427769,0.11069423,0.02213885,0.11069423,0.02213885,0.06641654,0.08855538,0.0,0.02213885,0.0,0.08855538,0.08855538,0.02213885,0.06641654,0.04418447,0.00736408,0.02971266,0.03786908,0.02337396,0.03255575,0.04444082,0.04553611,-0.05108247,-0.06627671,0.01628953,0.00412482,-0.03448999,-0.01915593
0.08349997,0.02087499,0.10437496,0.06262498,0.04174998,0.04174998,0.0,0.08349997,0.04174998,0.06262498,0.02087499,0.02087499,0.10437496,0.02087499,0.04174998,0.08349997,0.03819025,-0.03471841,0.03997012,0.05445077,0.03416907,0.0531763,0.04935288,0.05220945,-0.06020787,-0.03471841,-0.00413105,-0.01470039,-0.01105276,0.00301039
0.16255371,0.03612305,0.03612305,0.03612305,0.03612305,0.07224609,0.01806152,0.05418457,0.0,0.01806152,0.0,0.03612305,0.07224609,0.05418457,0.0,0.09030762,0.06308225,0.00300392,0.05734058,0.08255067,0.05072436,0.08294992,0.06869082,0.0749268,-0.07293053,-0.08711358,0.01819461,0.00087456,-0.04391802,-0.02083729
0.13902778,0.13902778,0.0,0.11585648,0.11585648,0.06951389,0.0231713,0.04634259,0.04634259,0.0,0.0231713,0.0,0.09268519,0.06951389,0.0231713,0.0231713,0.10405132,0.02312251,0.03412278,0.05205005,0.02429328,0.04534257,0.05958682,0.0615137,-0.0668309,-0.10019757,-0.03619601,-0.04397668,-0.08707529,0.00334154
0.12876409,0.02146068,0.06438205,0.10730341,0.04292136,0.08584273,0.0,0.06438205,0.02146068,0.06438205,0.04292136,0.0,0.12876409,0.02146068,0.02146068,0.04292136,0.06781575,-0.01784625,0.04025572,0.0550523,0.0363928,0.05518784,0.04728127,0.04965324,-0.05880227,-0.0499695,-0.02604649,-0.0331624,-0.03971356,0.01547428
0.03287083,0.0986125,0.03287083,0.03287083,0.0986125,0.26296668,0.03287083,0.19722501,0.03287083,0.0986125,0.06574167,0.0,0.03287083,0.16435417,0.06574167,0.06574167,-0.07653714,0.18040898,-0.06868274,-0.09075811,-0.05421958,-0.0827653,-0.09207294,-0.10176118,0.09006609,-0.07653714,0.1300647,0.13598145,-0.07529151,-0.13272897
0.09767231,0.09767231,0.01953446,0.05860339,0.05860339,0.07813785,0.01953446,0.05860339,0.0,0.0,0.0,0.03906893,0.11720678,0.03906893,0.0,0.09767231,0.03898668,0.01949334,0.04844547,0.07318227,0.04085787,0.07310002,0.06460767,0.06779487,-0.07042688,-0.10071558,0.02815019,0.01612107,-0.02745106,-0.05352443
0.06502841,0.06502841,0.0,0.11379971,0.0325142,0.0325142,0.0,0.06502841,0.0,0.0,0.0,0.0,0.13005681,0.0325142,0.0,0.11379971,0.04866863,-0.02703813,0.08176467,0.10298446,0.07036758,0.09713191,0.10295024,0.10695462,-0.11253337,-0.10274488,0.02087754,0.0039017,0.00331987,-0.0468889
0.0382725,0.09568125,0.0,0.09568125,0.01913625,0.05740875,0.01913625,0.1148175,0.0,0.01913625,0.0,0.0,0.1913625,0.0382725,0.0,0.076545,0.02864395,0.0159133,0.06034969,0.07144871,0.05356136,0.06883007,0.07142857,0.07152929,-0.08002981,-0.10821046,0.03531142,0.02777778,-0.01301265,-0.06899122
0.14100883,0.14100883,0.02350147,0.07050442,0.11750736,0.11750736,0.0,0.07050442,0.04700294,0.02350147,0.0,0.0,0.07050442,0.04700294,0.02350147,0.04700294,0.09380798,0.04299532,0.02686589,0.05311333,0.01793533,0.05054053,0.04984786,0.05378126,-0.06100487,-0.11335131,-0.0114044,-0.02419415,-0.10204587,-0.0169458
0.08318982,0.02772994,0.05545988,0.02772994,0.02772994,0.22183952,0.05545988,0.08318982,0.02772994,0.1386497,0.11091976,0.0,0.05545988,0.0,0.08318982,0.11091976,-0.05073119,0.08301468,-0.04098193,-0.03686622,-0.02787589,-0.02320558,-0.06526752,-0.06407076,0.06798214,-0.00461193,0.063954,0.06424589,-0.02679588,-0.04798739
0.18212754,0.04553188,0.04553188,0.11382971,0.13659565,0.09106377,0.02276594,0.02276594,0.04553188,0.02276594,0.0,0.0,0.04553188,0.11382971,0.0,0.02276594,0.10980373,0.02271801,0.03697668,0.05001318,0.02801409,0.04093077,0.05919145,0.06419996,-0.06566177,-0.09844473,-0.02775049,-0.0415778,-0.09890005,0.00984927
0.24696543,0.13298138,0.01899734,0.03799468,0.0949867,0.01899734,0.01899734,0.0,0.03799468,0.0,0.0,0.03799468,0.03799468,0.0,0.03799468,0.03799468,0.15481833,-0.04107425,0.05951167,0.10536525,0.04511368,0.10278561,0.09028736,0.10246565,-0.09588658,-0.06951027,-0.0900074,-0.10698502,-0.0907473,0.07396964
0.12062726,0.21109771,0.03015682,0.03015682,0.21109771,0.27141134,0.0,0.03015682,0.06031363,0.0,0.0,0.03015682,0.0,0.06031363,0.06031363,0.09047045,0.0551711,0.14545108,-0.04142594,-0.00526951,-0.04517173,-0.00044442,-0.01758618,-0.0159355,0.00869786,-0.13541997,0.04380674,0.02872833,-0.1572916,-0.06958288
0.07119705,0.01779926,0.03559852,0.07119705,0.0,0.01779926,0.0,0.08899631,0.01779926,0.01779926,0.03559852,0.03559852,0.10679557,0.05339779,0.03559852,0.10679557,0.00888089,-0.04144418,0.06147303,0.06660671,0.05615199,0.06295318,0.0670189,0.06874262,-0.07443839,-0.04440447,0.03224477,0.02006633,0.03498023,-0.03080209
0.15415643,0.04404469,0.11011173,0.04404469,0.06606704,0.08808939,0.0,0.04404469,0.06606704,0.04404469,0.02202235,0.02202235,0.06606704,0.02202235,0.0,0.08808939,0.0915666,-0.02197598,0.0278177,0.06228847,0.01910149,0.06235801,0.04856507,0.05667857,-0.06034123,-0.04761463,-0.03822616,-0.05600631,-0.06321573,0.03811025
0.15032835,0.1002189,0.05010945,0.02505472,0.12527362,0.07516417,0.0,0.12527362,0.02505472,0.1002189,0.02505472,0.0,0.02505472,0.05010945,0.07516417,0.05010945,0.04166996,0.04583696,0.00804389,0.01505921,0.00799114,0.01669436,0.00754279,0.00933618,-0.01445262,-0.06250494,0.01408339,0.00598676,-0.07941029,-0.01806578
0.12553186,0.1757446,0.02510637,0.02510637,0.10042549,0.12553186,0.0,0.10042549,0.05021274,0.02510637,0.05021274,0.0,0.10042549,0.0,0.02510637,0.07531912,0.07516055,0.05428262,0.00113639,0.03596818,-0.00441344,0.04120088,0.01950369,0.02188219,-0.02896482,-0.08768731,-0.00848331,-0.01879014,-0.09418854,-0.01086181
0.05592512,0.01864171,0.05592512,0.01864171,0.0,0.0,0.0,0.05592512,0.0,0.03728341,0.07456683,0.11185024,0.09320853,0.0,0.09320853,0.13049194,-0.03720492,-0.08061066,0.04162006,0.05256961,0.04067817,0.05716136,0.03753851,0.03869626,-0.04301329,0.0310041,0.02105532,0.01418732,0.08602657,-0.00537666
0.11204482,0.05602241,0.08403361,0.05602241,0.08403361,0.0,0.08403361,0.0,0.08403361,0.0280112,0.19607843,0.14005602,0.05602241,0.08403361,0.05602241,0.0,0.00931741,-0.06522188,-0.03110718,-0.0343211,-0.02756892,-0.03278785,-0.03252248,-0.03491081,0.03635559,0.10715023,-0.08783724,-0.07498157,0.04699985,0.10098776
0.07143036,0.1190506,0.0,0.04762024,0.07143036,0.07143036,0.07143036,0.09524048,0.07143036,0.02381012,0.0,0.04762024,0.04762024,0.07143036,0.07143036,0.07143036,-0.00396,0.03959999,0.01015063,0.01298278,0.0074438,0.01052658,0.01589012,0.01719341,-0.01373468,-0.05543999,0.0407529,0.03731923,-0.01962455,-0.05150505
0.1068905,0.1282686,0.0213781,0.0855124,0.1068905,0.0427562,0.0213781,0.0427562,0.0427562,0.0213781,0.0427562,0.0,0.0855124,0.0213781,0.0213781,0.0641343,0.08888789,-0.00355552,0.04149602,0.06795985,0.03139205,0.06478689,0.06557451,0.068995,-0.07090778,-0.07822134,-0.03535263,-0.04712183,-0.05830595,0.00924884
0.03232172,0.03232172,0.12928688,0.06464344,0.06464344,0.09696516,0.06464344,0.1616086,0.09696516,0.19393032,0.06464344,0.03232172,0.06464344,0.06464344,0.09696516,0.03232172,-0.05375612,0.05375612,-0.0596761,-0.08121257,-0.04977545,-0.07787833,-0.08032798,-0.08304981,0.07457812,0.03225367,0.03058655,0.04229042,-0.02201279,-0.01864453
0.03547556,0.14190224,0.07095112,0.0,0.07095112,0.31928003,0.0,0.24832891,0.07095112,0.07095112,0.14190224,0.0,0.07095112,0.07095112,0.07095112,0.03547556,-0.05900146,0.15930393,-0.09615744,-0.10403674,-0.08103365,-0.08876358,-0.11643452,-0.12905635,0.10743493,-0.03540087,0.08958512,0.09753912,-0.08114567,-0.08185519
0.02780135,0.11120541,0.0556027,0.02780135,0.0556027,0.22241082,0.02780135,0.16680811,0.0556027,0.02780135,0.02780135,0.02780135,0.08340406,0.11120541,0.02780135,0.0556027,-0.04161423,0.1202189,-0.02525533,-0.03573205,-0.019578,-0.03143016,-0.03377133,-0.04240438,0.03207398,-0.08322847,0.10646455,0.10596705,-0.05551491,-0.10824969
0.03750493,0.18752467,0.15001974,0.07500987,0.15001974,0.30003948,0.07500987,0.03750493,0.18752467,0.03750493,0.1125148,0.0,0.07500987,0.03750493,0.0,0.03750493,0.05613897,0.09980261,-0.10268456,-0.07836557,-0.10296092,-0.07343071,-0.08026056,-0.08333991,0.07031188,-0.01871299,-0.0450454,-0.04433478,-0.12976707,0.03245164
0.15846539,0.05942452,0.0,0.07923269,0.01980817,0.05942452,0.01980817,0.07923269,0.03961635,0.0,0.03961635,0.01980817,0.09904087,0.05942452,0.01980817,0.03961635,0.056005,-0.00658882,0.04833194,0.06117598,0.04222269,0.05856964,0.05992494,0.0617181,-0.06570058,-0.06918265,0.00120934,-0.00646372,-0.0221226,-0.01142619
0.15080049,0.08617171,0.04308585,0.08617171,0.04308585,0.04308585,0.02154293,0.04308585,0.06462878,0.0,0.08617171,0.02154293,0.08617171,0.02154293,0.02154293,0.04308585,0.08599029,-0.03941222,0.03009207,0.05512722,0.02294889,0.05471903,0.04748515,0.05138555,-0.05281419,-0.02149757,-0.05623838,-0.06515035,-0.03027348,0.0559209
0.08121972,0.10829296,0.08121972,0.02707324,0.10829296,0.05414648,0.08121972,0.08121972,0.05414648,0.08121972,0.05414648,0.05414648,0.05414648,0.08121972,0.02707324,0.05414648,0.00900541,0.04502707,-0.01932174,-0.01068681,-0.01952123,-0.00937589,-0.01530351,-0.01268168,0.01561699,-0.02701624,0.00447421,0.00664007,-0.03416928,-0.01561699
0.04682109,0.07023164,0.04682109,0.04682109,0.07023164,0.04682109,0.02341055,0.04682109,0.02341055,0.07023164,0.07023164,0.07023164,0.07023164,0.02341055,0.09364219,0.11705274,-0.02336126,-0.02336126,0.00852637,0.01695416,0.00862494,0.01966486,0.00862494,0.00921636,-0.01350419,0.00778709,0.01412026,0.0114342,0.03235584,-0.01350419
0.05131668,0.20526671,0.05131668,0.07697502,0.15395003,0.0,0.07697502,0.07697502,0.05131668,0.02565834,0.0,0.05131668,0.10263336,0.07697502,0.0,0.02565834,0.08108035,0.03840648,0.01563808,0.03211344,0.00569885,0.02668467,0.04035111,0.04145847,-0.04440243,-0.08961512,-0.03948683,-0.04172856,-0.08513167,-0.0074004
0.13223463,0.13223463,0.05289385,0.05289385,0.1057877,0.15868155,0.02644693,0.1057877,0.02644693,0.05289385,0.02644693,0.0,0.07934078,0.07934078,0.0,0.02644693,0.06597812,0.08357228,-0.00283957,0.01394727,-0.00442638,0.0171209,0.00520587,0.00579048,-0.01144177,-0.09676791,0.00409231,-0.00044542,-0.11096573,-0.02669747
0.0819301,0.0819301,0.0,0.06144758,0.0819301,0.04096505,0.04096505,0.0819301,0.0,0.02048253,0.02048253,0.02048253,0.06144758,0.10241263,0.0,0.12289515,0.01703284,0.03406567,0.03930489,0.04713137,0.03505746,0.04391885,0.0474979,0.04997736,-0.04726073,-0.08857075,0.04588086,0.03551023,-0.01681723,-0.06202971
0.16420158,0.04691474,0.11728685,0.04691474,0.02345737,0.11728685,0.0,0.07037211,0.07037211,0.0,0.02345737,0.07037211,0.09382948,0.04691474,0.04691474,0.0,0.08582928,-0.00780266,0.02523519,0.03706264,0.02049433,0.03708734,0.03523544,0.03392676,-0.04397639,-0.04291464,-0.03538359,-0.04254426,-0.07775501,0.0372108
0.06024669,0.09037004,0.03012335,0.12049339,0.06024669,0.30123347,0.0,0.09037004,0.09037004,0.03012335,0.06024669,0.03012335,0.09037004,0.03012335,0.12049339,0.0,0.00500999,0.07514982,-0.02986968,-0.03893839,-0.02539874,-0.03725782,-0.03158195,-0.04080921,0.02172052,-0.05009988,0.02771348,0.03196246,-0.07343755,-0.03909693
0.11570409,0.11570409,0.04628164,0.09256327,0.09256327,0.11570409,0.04628164,0.04628164,0.04628164,0.0,0.0,0.02314082,0.11570409,0.04628164,0.0,0.02314082,0.08851972,0.03848683,0.02896256,0.05025211,0.02082674,0.04754829,0.05032519,0.05195723,-0.05339439,-0.10006577,-0.02328697,-0.02881641,-0.0869364,-0.01001145
0.22322382,0.04058615,0.06087922,0.0811723,0.04058615,0.04058615,0.04058615,0.02029307,0.0811723,0.0,0.04058615,0.02029307,0.0811723,0.04058615,0.0,0.0,0.13162729,-0.04725082,0.04857521,0.07354637,0.03836459,0.06942368,0.07055582,0.07623788,-0.07316187,-0.03712565,-0.0856795,-0.09445892,-0.06431837,0.0819413
0.25672522,0.04667731,0.07001597,0.02333866,0.07001597,0.11669328,0.02333866,0.02333866,0.07001597,0.02333866,0.07001597,0.02333866,0.0,0.04667731,0.02333866,0.04667731,0.09315809,0.0,0.00663309,0.03572043,0.00329198,0.03896327,0.01808132,0.02527945,-0.02019408,-0.02328952,-0.04056013,-0.05397371,-0.07723867,0.06058224
0.05283355,0.02641677,0.02641677,0.05283355,0.05283355,0.05283355,0.02641677,0.05283355,0.05283355,0.07925032,0.26416773,0.05283355,0.0,0.02641677,0.10566709,0.13208387,-0.07468995,-0.04393526,-0.04226684,-0.03845726,-0.03220066,-0.02841889,-0.05764418,-0.05792225,0.05714365,0.10983816,0.00870363,0.0101496,0.1025527,0.03047661
0.10850447,0.04340179,0.04340179,0.08680357,0.08680357,0.13020536,0.0,0.04340179,0.04340179,0.02170089,0.02170089,0.0,0.04340179,0.04340179,0.04340179,0.10850447,0.03970121,0.02165521,0.02889645,0.04753638,0.02323138,0.04513786,0.04413276,0.04762775,-0.05007196,-0.07940243,0.02910204,0.01208397,-0.04324188,-0.03442447
0.10370236,0.03456745,0.03456745,0.0691349,0.01728373,0.01728373,0.0,0.03456745,0.03456745,0.01728373,0.01728373,0.03456745,0.08641863,0.0,0.05185118,0.13826981,0.04886746,-0.06324024,0.06602383,0.08929319,0.05669062,0.08625489,0.08167015,0.08827436,-0.08972983,-0.04024379,-0.00840535,-0.02548895,0.01120713,0.00747749
0.02559405,0.0511881,0.07678215,0.02559405,0.02559405,0.02559405,0.0511881,0.10237621,0.0511881,0.12797026,0.07678215,0.10237621,0.07678215,0.02559405,0.12797026,0.0511881,-0.04256695,-0.02554017,-0.00627728,-0.01708066,-0.00134705,-0.01398243,-0.02085242,-0.02252277,0.01845466,0.04682364,0.00536128,0.01306644,0.03901072,0.00369093
0.20222327,0.13481552,0.04493851,0.04493851,0.08987701,0.0,0.02246925,0.11234626,0.04493851,0.02246925,0.02246925,0.0,0.08987701,0.06740776,0.0,0.0,0.11210974,0.00747398,0.03703879,0.05709555,0.02738884,0.05350047,0.05728477,0.0602176,-0.06480605,-0.08221381,-0.0474929,-0.05454115,-0.08774834,0.02592242
0.12860082,0.07716049,0.07716049,0.05144033,0.05144033,0.10288066,0.05144033,0.10288066,0.10288066,0.05144033,0.02572016,0.02572016,0.05144033,0.07716049,0.05144033,0.0,0.0556097,0.01283301,0.00368204,0.0023825,0.00143491,-0.00100173,0.00774312,0.00898852,-0.01112735,-0.02566602,-0.02244423,-0.02444769,-0.0627572,0.02596383
0.034479,0.034479,0.13791602,0.13791602,0.034479,0.0,0.06895801,0.034479,0.20687402,0.10343701,0.41374805,0.0,0.06895801,0.0,0.10343701,0.0,0.0057344,-0.12615686,-0.08931877,-0.09886401,-0.08202374,-0.09752114,-0.09182303,-0.09559757,0.084528,0.22364171,-0.15834936,-0.1403114,0.08801219,0.19888941
0.07555273,0.1762897,0.0,0.07555273,0.07555273,0.05036849,0.07555273,0.12592121,0.07555273,0.02518424,0.05036849,0.0,0.10073697,0.07555273,0.0,0.02518424,0.04188537,0.05445098,0.00291607,0.01338741,-0.00066274,0.0128042,0.01317533,0.01407667,-0.01452733,-0.07120513,0.00053019,0.00156407,-0.05034198,-0.02542283
0.02546849,0.10187394,0.05093697,0.02546849,0.02546849,0.10187394,0.10187394,0.10187394,0.10187394,0.02546849,0.02546849,0.07640546,0.05093697,0.07640546,0.07640546,0.05093697,-0.02541487,0.0381223,-0.00522774,-0.01402107,-0.00426262,-0.01477172,-0.00887376,-0.01099166,0.0146913,-0.02117906,0.04265301,0.04447602,-0.01353851,-0.04040106
0.12420249,0.07452149,0.049681,0.07452149,0.09936199,0.12420249,0.049681,0.0248405,0.049681,0.049681,0.049681,0.0248405,0.049681,0.049681,0.0248405,0.07452149,0.05783914,0.03305094,0.00269323,0.02468361,-0.00026148,0.02601715,0.01498274,0.01900952,-0.01791131,-0.05370777,-0.01336157,-0.02251334,-0.06772304,0.00358226
0.1127367,0.01610524,0.03221049,0.03221049,0.0,0.0,0.0,0.08052622,0.0,0.01610524,0.03221049,0.04831573,0.08052622,0.04831573,0.03221049,0.1127367,0.01607134,-0.04821401,0.06781155,0.08505264,0.06130164,0.08432366,0.07521996,0.07978029,-0.0812891,-0.04553546,0.03253259,0.01785139,0.03643176,-0.025548
0.12115287,0.08076858,0.10096072,0.02019214,0.06057643,0.04038429,0.0,0.04038429,0.08076858,0.0,0.0,0.04038429,0.08076858,0.02019214,0.02019214,0.10096072,0.08731508,-0.03358272,0.04393385,0.07951454,0.03198861,0.07877062,0.06918466,0.07488097,-0.07862183,-0.05709063,-0.02994814,-0.04820609,-0.05203197,0.02620728
0.29074512,0.07753203,0.03876602,0.05814902,0.03876602,0.07753203,0.0,0.03876602,0.03876602,0.01938301,0.0,0.0,0.07753203,0.0,0.01938301,0.0,0.16118502,-0.0193422,0.05876112,0.09671101,0.04811067,0.09626214,0.0805517,0.0895699,-0.08944748,-0.08381621,-0.07545091,-0.09005958,-0.11544112,0.06708561
0.25143916,0.10476632,0.02095326,0.06285979,0.04190653,0.06285979,0.02095326,0.06285979,0.08381305,0.0,0.0,0.0,0.04190653,0.02095326,0.06285979,0.0,0.14636406,-0.01045458,0.04660447,0.07527735,0.03575288,0.07106465,0.06936633,0.07792408,-0.07554203,-0.07666689,-0.067271,-0.08151922,-0.10946426,0.06043362
0.0,0.02325183,0.09300732,0.04650366,0.0,0.0,0.04650366,0.04650366,0.09300732,0.02325183,0.20926647,0.06975549,0.06975549,0.02325183,0.06975549,0.11625915,-0.03867146,-0.09667866,-0.00159091,0.00115035,-0.0009056,0.00340211,-0.00227623,-0.004014,0.0,0.09667866,-0.01955601,-0.02173434,0.10382554,0.05029738
0.0,0.02024291,0.06072874,0.06072874,0.02024291,0.0,0.02024291,0.06072874,0.06072874,0.02024291,0.06072874,0.08097166,0.06072874,0.06072874,0.08097166,0.1417004,-0.04376731,-0.06060089,0.03217558,0.03213296,0.02921372,0.02993821,0.03447688,0.03396548,-0.03795014,0.01683358,0.03871724,0.03004475,0.07845728,-0.02335393
0.22151563,0.08055114,0.04027557,0.06041335,0.08055114,0.04027557,0.02013778,0.04027557,0.04027557,0.04027557,0.0,0.0,0.06041335,0.04027557,0.02013778,0.02013778,0.14066773,-0.01004769,0.05280339,0.08527822,0.04173821,0.08235294,0.07631161,0.08430313,-0.08131425,-0.08373079,-0.06352941,-0.07749867,-0.10221516,0.04936937
0.16644037,0.02080505,0.12483027,0.06241514,0.02080505,0.04161009,0.0,0.0,0.06241514,0.0,0.06241514,0.08322018,0.12483027,0.0,0.04161009,0.02080505,0.10380623,-0.0899654,0.04171959,0.07163506,0.03199597,0.07143796,0.06296264,0.06637905,-0.07500767,0.00346021,-0.0916736,-0.09885682,-0.02310455,0.0930095
0.11893733,0.0713624,0.0713624,0.0,0.0713624,0.0,0.04757493,0.0713624,0.0713624,0.0713624,0.09514986,0.04757493,0.02378747,0.04757493,0.0713624,0.0713624,0.02373739,-0.03560608,0.00030047,0.01392193,-0.00085134,0.01645091,0.00242883,0.0072364,-0.0034304,0.03164985,-0.02769362,-0.03262639,0.00495781,0.04802564
0.16049105,0.10699403,0.08024552,0.08024552,0.13374254,0.05349702,0.05349702,0.0,0.10699403,0.02674851,0.13374254,0.0,0.02674851,0.02674851,0.02674851,0.05349702,0.11121748,-0.0222435,-0.01402185,0.01630251,-0.02015993,0.01571123,0.00931974,0.01551413,-0.01157225,0.0088974,-0.10533281,-0.11270976,-0.06501295,0.10415024
