0.12443676,0.0497747,0.12443676,0.02488735,0.12443676,0.02488735,0.02488735,0.07466206,0.0497747,0.02488735,0.09954941,0.07466206,0.02488735,0.12443676,0.0,0.02488735,0.0413916,-0.00827832,-0.00833071,-0.00235775,-0.00953579,-0.00157183,-0.00272451,-0.00408677
0.02490366,0.04980732,0.07471099,0.04980732,0.0,0.07471099,0.04980732,0.09961465,0.14942197,0.02490366,0.02490366,0.04980732,0.02490366,0.07471099,0.09961465,0.12451831,-0.03727685,-0.00828374,0.01077411,0.00524288,0.00933232,0.00199229,0.01072168,0.01135083
0.08753071,0.07294226,0.01458845,0.08753071,0.07294226,0.04376536,0.01458845,0.01458845,0.01458845,0.01458845,0.0,0.0,0.08753071,0.01458845,0.0,0.04376536,0.08249386,-0.01213145,0.04405713,0.06735258,0.03421376,0.06288391,0.06636978,0.07122236
0.07427242,0.11140864,0.01856811,0.05570432,0.09284053,0.05570432,0.01856811,0.09284053,0.01856811,0.01856811,0.01856811,0.0,0.07427242,0.07427242,0.0,0.01856811,0.05558705,0.03396986,0.02216445,0.03097942,0.0166722,0.02798898,0.03522077,0.03469304
0.05561844,0.11123688,0.0,0.05561844,0.07415792,0.05561844,0.01853948,0.0926974,0.01853948,0.01853948,0.0,0.01853948,0.07415792,0.05561844,0.03707896,0.05561844,0.02775067,0.04316771,0.02693103,0.03401507,0.0225401,0.03159518,0.03622029,0.03620077
0.04448711,0.04448711,0.02224356,0.08897422,0.04448711,0.15570489,0.06673067,0.04448711,0.06673067,0.04448711,0.0,0.02224356,0.04448711,0.06673067,0.04448711,0.08897422,-0.00739891,0.04809291,0.01074715,0.01093446,0.00981058,0.00826524,0.01472758,0.01507879
0.10388872,0.02077774,0.04155549,0.08311097,0.06233323,0.12466646,0.0,0.08311097,0.04155549,0.02077774,0.0,0.02077774,0.06233323,0.10388872,0.04155549,0.02077774,0.031101,0.04492367,0.01662219,0.01266349,0.01489436,0.00894537,0.0211933,0.01854687
0.04760791,0.03173861,0.06347722,0.04760791,0.04760791,0.0,0.0,0.04760791,0.03173861,0.0,0.03173861,0.03173861,0.06347722,0.04760791,0.0158693,0.12695443,0.02111453,-0.04486837,0.0553087,0.07239743,0.04618803,0.06828812,0.07166243,0.07513698
0.07696514,0.03848257,0.03848257,0.09620643,0.01924129,0.09620643,0.01924129,0.05772386,0.07696514,0.0,0.01924129,0.0,0.07696514,0.07696514,0.01924129,0.05772386,0.03840156,0.00640026,0.02582383,0.03291273,0.02031475,0.02829482,0.03862435,0.03957629
0.07443391,0.01860848,0.09304239,0.05582543,0.03721696,0.03721696,0.0,0.07443391,0.03721696,0.05582543,0.01860848,0.01860848,0.09304239,0.01860848,0.03721696,0.07443391,0.03404372,-0.03094884,0.03563034,0.04853874,0.03045914,0.04740265,0.04399436,0.04654078
0.13481764,0.02995948,0.02995948,0.02995948,0.02995948,0.05991895,0.01497974,0.04493921,0.0,0.01497974,0.0,0.02995948,0.05991895,0.04493921,0.0,0.07489869,0.05231871,0.00249137,0.04755673,0.06846529,0.04206941,0.06879642,0.05697031,0.06214226
0.10445874,0.10445874,0.0,0.08704895,0.08704895,0.05222937,0.01740979,0.03481958,0.03481958,0.0,0.01740979,0.0,0.06963916,0.05222937,0.01740979,0.01740979,0.07817912,0.01737314,0.02563821,0.03910789,0.01825279,0.03406821,0.04477065,0.04621841
0.10800364,0.01800061,0.05400182,0.09000303,0.03600121,0.07200243,0.0,0.05400182,0.01800061,0.05400182,0.03600121,0.0,0.10800364,0.01800061,0.01800061,0.03600121,0.05688192,-0.01496893,0.03376535,0.04617629,0.03052524,0.04628998,0.03965818,0.04164772
0.03540417,0.1062125,0.03540417,0.03540417,0.1062125,0.28323333,0.03540417,0.212425,0.03540417,0.1062125,0.07080833,0.0,0.03540417,0.17702083,0.07080833,0.07080833,-0.08243581,0.19431297,-0.07397607,-0.09775277,-0.05839824,-0.08914396,-0.09916893,-0.10960385
0.08086483,0.08086483,0.01617297,0.0485189,0.0485189,0.06469186,0.01617297,0.0485189,0.0,0.0,0.0,0.03234593,0.09703779,0.03234593,0.0,0.08086483,0.03227783,0.01613892,0.04010895,0.06058904,0.03382703,0.06052094,0.05348996,0.0561287
0.05269435,0.05269435,0.0,0.0922151,0.02634717,0.02634717,0.0,0.05269435,0.0,0.0,0.0,0.0,0.10538869,0.02634717,0.0,0.0922151,0.03943756,-0.02190975,0.06625621,0.0834512,0.05702083,0.07870871,0.08342347,0.08666833
0.03170471,0.07926178,0.0,0.07926178,0.01585236,0.04755707,0.01585236,0.09511414,0.0,0.01585236,0.0,0.0,0.15852356,0.03170471,0.0,0.06340942,0.02372847,0.01318249,0.04999333,0.05918769,0.04436991,0.05701842,0.059171,0.05925444
0.10610573,0.10610573,0.01768429,0.05305287,0.08842144,0.08842144,0.0,0.05305287,0.03536858,0.01768429,0.0,0.0,0.05305287,0.03536858,0.01768429,0.03536858,0.07058824,0.03235294,0.02021593,0.03996649,0.0134959,0.03803053,0.03750931,0.0404691
0.09418997,0.03139666,0.06279331,0.03139666,0.03139666,0.25117324,0.06279331,0.09418997,0.03139666,0.15698328,0.12558662,0.0,0.06279331,0.0,0.09418997,0.12558662,-0.05743935,0.09399167,-0.04640095,-0.04174103,-0.0315619,-0.02627404,-0.07389781,-0.0725428
0.13771609,0.03442902,0.03442902,0.08607255,0.10328707,0.06885804,0.01721451,0.01721451,0.03442902,0.01721451,0.0,0.0,0.03442902,0.08607255,0.0,0.01721451,0.0830283,0.01717827,0.02795999,0.03781756,0.02118291,0.03094988,0.04475773,0.04854492
0.17906855,0.09642153,0.0137745,0.02754901,0.06887252,0.0137745,0.0137745,0.0,0.02754901,0.0,0.0,0.02754901,0.02754901,0.0,0.02754901,0.02754901,0.11225496,-0.02978193,0.04315045,0.07639775,0.03271082,0.07452732,0.06546514,0.07429533
0.09416196,0.16478343,0.02354049,0.02354049,0.16478343,0.21186441,0.0,0.02354049,0.04708098,0.0,0.0,0.02354049,0.0,0.04708098,0.04708098,0.07062147,0.04306671,0.1135395,-0.0323372,-0.00411339,-0.03526118,-0.00034691,-0.01372782,-0.01243929
0.06701822,0.01675455,0.03350911,0.06701822,0.0,0.01675455,0.0,0.08377277,0.01675455,0.01675455,0.03350911,0.03350911,0.10052733,0.05026366,0.03350911,0.10052733,0.00835964,-0.03901166,0.05786494,0.06269731,0.05285621,0.05925821,0.06308531,0.06470785
0.12560678,0.03588765,0.08971913,0.03588765,0.05383148,0.07177531,0.0,0.03588765,0.05383148,0.03588765,0.01794383,0.01794383,0.05383148,0.01794383,0.0,0.07177531,0.07460854,-0.01790605,0.02266589,0.0507527,0.01556391,0.05080936,0.03957086,0.04618174
0.13022618,0.08681745,0.04340873,0.02170436,0.10852182,0.06511309,0.0,0.10852182,0.02170436,0.08681745,0.02170436,0.0,0.02170436,0.04340873,0.06511309,0.04340873,0.03609778,0.03970756,0.00696824,0.01304547,0.00692255,0.01446196,0.00653416,0.00808773
0.10050783,0.14071096,0.02010157,0.02010157,0.08040626,0.10050783,0.0,0.08040626,0.04020313,0.02010157,0.04020313,0.0,0.08040626,0.0,0.02010157,0.0603047,0.06017774,0.0434617,0.00090986,0.02879814,-0.00353364,0.03298773,0.01561574,0.0175201
0.0624083,0.02080277,0.0624083,0.02080277,0.0,0.0,0.0,0.0624083,0.0,0.04160554,0.08321107,0.12481661,0.10401384,0.0,0.10401384,0.14561938,-0.04151795,-0.08995555,0.04644492,0.05866381,0.04539383,0.06378786,0.0418902,0.04318217
0.12859125,0.06429562,0.09644344,0.06429562,0.09644344,0.0,0.09644344,0.0,0.09644344,0.03214781,0.22503469,0.16073906,0.06429562,0.09644344,0.06429562,0.0,0.01069338,-0.07485364,-0.03570099,-0.03938953,-0.03164022,-0.03762986,-0.0373253,-0.04006633
0.06724553,0.11207588,0.0,0.04483035,0.06724553,0.06724553,0.06724553,0.0896607,0.06724553,0.02241518,0.0,0.04483035,0.04483035,0.06724553,0.06724553,0.06724553,-0.003728,0.03727998,0.00955594,0.01222217,0.00700769,0.00990987,0.01495918,0.01618612
0.08346512,0.10015814,0.01669302,0.0667721,0.08346512,0.03338605,0.01669302,0.03338605,0.03338605,0.01669302,0.03338605,0.0,0.0667721,0.01669302,0.01669302,0.05007907,0.06940784,-0.00277631,0.03240204,0.05306624,0.02451239,0.05058865,0.05120366,0.05387454
0.03754199,0.03754199,0.15016795,0.07508398,0.07508398,0.11262596,0.07508398,0.18770994,0.11262596,0.22525193,0.07508398,0.03754199,0.07508398,0.07508398,0.11262596,0.03754199,-0.06243825,0.06243825,-0.06931437,-0.09432918,-0.05781466,-0.09045643,-0.09330172,-0.09646315
0.03924971,0.15699884,0.07849942,0.0,0.07849942,0.3532474,0.0,0.27474798,0.07849942,0.07849942,0.15699884,0.0,0.07849942,0.07849942,0.07849942,0.03924971,-0.06527847,0.17625186,-0.10638737,-0.11510494,-0.0896546,-0.09820691,-0.12882168,-0.14278632
0.02773237,0.11092947,0.05546474,0.02773237,0.05546474,0.22185894,0.02773237,0.16639421,0.05546474,0.02773237,0.02773237,0.02773237,0.0831971,0.11092947,0.02773237,0.05546474,-0.04151098,0.1199206,-0.02519267,-0.03564339,-0.01952943,-0.03135217,-0.03368753,-0.04229916
0.03304118,0.1652059,0.13216472,0.06608236,0.13216472,0.26432944,0.06608236,0.03304118,0.1652059,0.03304118,0.09912354,0.0,0.06608236,0.03304118,0.0,0.03304118,0.04945743,0.08792432,-0.09046327,-0.06903868,-0.09070673,-0.06469115,-0.07070812,-0.07342098
0.1350151,0.05063066,0.0,0.06750755,0.01687689,0.05063066,0.01687689,0.06750755,0.03375378,0.0,0.03375378,0.01687689,0.08438444,0.05063066,0.01687689,0.03375378,0.04771718,-0.00561379,0.04117961,0.05212293,0.03597442,0.04990229,0.05105703,0.05258483
0.12888346,0.07364769,0.03682385,0.07364769,0.03682385,0.03682385,0.01841192,0.03682385,0.05523577,0.0,0.07364769,0.01841192,0.07364769,0.01841192,0.01841192,0.03682385,0.07349265,-0.03368413,0.02571855,0.04711514,0.01961354,0.04676628,0.04058375,0.04391728
0.07734687,0.10312916,0.07734687,0.02578229,0.10312916,0.05156458,0.07734687,0.07734687,0.05156458,0.07734687,0.05156458,0.05156458,0.05156458,0.07734687,0.02578229,0.05156458,0.008576,0.04288002,-0.01840041,-0.01017722,-0.01859039,-0.00892881,-0.01457378,-0.01207697
0.04870546,0.07305819,0.04870546,0.04870546,0.07305819,0.04870546,0.02435273,0.04870546,0.02435273,0.07305819,0.07305819,0.07305819,0.07305819,0.02435273,0.09741092,0.12176365,-0.02430146,-0.02430146,0.00886952,0.0176365,0.00897206,0.02045629,0.00897206,0.00958729
0.03923998,0.15695993,0.03923998,0.05885998,0.11771995,0.0,0.05885998,0.05885998,0.03923998,0.01961999,0.0,0.03923998,0.07847997,0.05885998,0.0,0.01961999,0.06199917,0.02936803,0.01195787,0.02455597,0.0043577,0.02040479,0.03085502,0.03170178
0.10644973,0.10644973,0.04257989,0.04257989,0.08515979,0.12773968,0.02128995,0.08515979,0.02128995,0.04257989,0.02128995,0.0,0.06386984,0.06386984,0.0,0.02128995,0.05311281,0.06727623,-0.00228587,0.01122765,-0.00356327,0.01378244,0.00419076,0.00466138
0.0722942,0.0722942,0.0,0.05422065,0.0722942,0.0361471,0.0361471,0.0722942,0.0,0.01807355,0.01807355,0.01807355,0.05422065,0.09036775,0.0,0.1084413,0.01502958,0.03005917,0.03468219,0.04158819,0.03093431,0.0387535,0.04191161,0.04409946
0.13622583,0.03892166,0.09730416,0.03892166,0.01946083,0.09730416,0.0,0.0583825,0.0583825,0.0,0.01946083,0.0583825,0.07784333,0.03892166,0.03892166,0.0,0.07120616,-0.00647329,0.02093576,0.03074812,0.01700262,0.0307686,0.02923222,0.02814651
0.05572011,0.08358016,0.02786005,0.11144022,0.05572011,0.27860055,0.0,0.08358016,0.08358016,0.02786005,0.05572011,0.02786005,0.08358016,0.02786005,0.11144022,0.0,0.00463357,0.0695035,-0.02762544,-0.03601279,-0.02349042,-0.03445849,-0.02920907,-0.03774304
0.08883154,0.08883154,0.03553262,0.07106523,0.07106523,0.08883154,0.03553262,0.03553262,0.03553262,0.0,0.0,0.01776631,0.08883154,0.03553262,0.0,0.01776631,0.0679608,0.02954817,0.02223594,0.03858094,0.01598968,0.03650509,0.03863704,0.03989004
0.17537971,0.03188722,0.04783083,0.06377444,0.03188722,0.03188722,0.03188722,0.01594361,0.06377444,0.0,0.03188722,0.01594361,0.06377444,0.03188722,0.0,0.0,0.10341529,-0.03712344,0.03816397,0.057783,0.03014181,0.05454393,0.05543341,0.05989763
0.22233569,0.04042467,0.06063701,0.02021234,0.06063701,0.10106168,0.02021234,0.02021234,0.06063701,0.02021234,0.06063701,0.02021234,0.0,0.04042467,0.02021234,0.04042467,0.08067913,0.0,0.00574456,0.03093551,0.002851,0.03374396,0.01565924,0.02189315
0.07756685,0.03878343,0.03878343,0.07756685,0.07756685,0.07756685,0.03878343,0.07756685,0.07756685,0.11635028,0.38783425,0.07756685,0.0,0.03878343,0.1551337,0.19391713,-0.10965503,-0.06450296,-0.06205348,-0.0564605,-0.04727495,-0.0417228,-0.08462952,-0.08503776
0.09306062,0.03722425,0.03722425,0.07444849,0.07444849,0.11167274,0.0,0.03722425,0.03722425,0.01861212,0.01861212,0.0,0.03722425,0.03722425,0.03722425,0.09306062,0.03405039,0.01857294,0.02478351,0.04077035,0.01992477,0.03871322,0.03785118,0.04084871
0.09055525,0.03018508,0.03018508,0.06037016,0.01509254,0.01509254,0.0,0.03018508,0.03018508,0.01509254,0.01509254,0.03018508,0.07546271,0.0,0.04527762,0.12074033,0.04267217,-0.05522281,0.05765351,0.07797283,0.04950353,0.07531972,0.07131623,0.07708317
0.02929748,0.05859495,0.08789243,0.02929748,0.02929748,0.02929748,0.05859495,0.11718991,0.05859495,0.14648739,0.08789243,0.11718991,0.08789243,0.02929748,0.14648739,0.05859495,-0.04872633,-0.0292358,-0.00718559,-0.01955221,-0.00154197,-0.01600567,-0.02386973,-0.02578178
0.1542653,0.10284353,0.03428118,0.03428118,0.06856236,0.0,0.01714059,0.08570294,0.03428118,0.01714059,0.01714059,0.0,0.06856236,0.05142177,0.0,0.0,0.08552252,0.0057015,0.02825491,0.04355514,0.02089348,0.04081264,0.04369948,0.04593678
0.11477311,0.06886387,0.06886387,0.04590924,0.04590924,0.09181849,0.04590924,0.09181849,0.09181849,0.04590924,0.02295462,0.02295462,0.04590924,0.06886387,0.04590924,0.0,0.04963031,0.01145315,0.00328614,0.00212632,0.00128063,-0.00089402,0.00691055,0.00802204
0.04900444,0.04900444,0.19601774,0.19601774,0.04900444,0.0,0.09800887,0.04900444,0.29402662,0.14701331,0.58805323,0.0,0.09800887,0.0,0.14701331,0.0,0.00815021,-0.17930465,-0.12694728,-0.14051377,-0.11657897,-0.13860518,-0.13050655,-0.13587125
0.0651652,0.15205213,0.0,0.0651652,0.0651652,0.04344347,0.0651652,0.10860867,0.0651652,0.02172173,0.04344347,0.0,0.08688693,0.0651652,0.0,0.02172173,0.03612667,0.04696467,0.00251515,0.01154682,-0.00057162,0.01104379,0.0113639,0.01214131
0.02616719,0.10466878,0.05233439,0.02616719,0.02616719,0.10466878,0.10466878,0.10466878,0.10466878,0.02616719,0.02616719,0.07850158,0.05233439,0.07850158,0.07850158,0.05233439,-0.02611211,0.03916816,-0.00537116,-0.01440573,-0.00437956,-0.01517697,-0.0091172,-0.01129321
0.10600786,0.06360471,0.04240314,0.06360471,0.08480628,0.10600786,0.04240314,0.02120157,0.04240314,0.04240314,0.04240314,0.02120157,0.04240314,0.04240314,0.02120157,0.06360471,0.04936618,0.02820925,0.0022987,0.02106767,-0.00022317,0.02220586,0.01278789,0.01622478
0.10580074,0.01511439,0.03022878,0.03022878,0.0,0.0,0.0,0.07557196,0.0,0.01511439,0.03022878,0.04534318,0.07557196,0.04534318,0.03022878,0.10580074,0.01508257,-0.04524772,0.06363955,0.0798199,0.05753015,0.07913578,0.07059217,0.07487193
0.09772825,0.06515216,0.08144021,0.01628804,0.04886412,0.03257608,0.0,0.03257608,0.06515216,0.0,0.0,0.03257608,0.06515216,0.01628804,0.01628804,0.08144021,0.07043292,-0.02708958,0.03543935,0.06414059,0.02580369,0.06354051,0.05580797,0.06040291
0.20960198,0.05589386,0.02794693,0.0419204,0.02794693,0.05589386,0.0,0.02794693,0.02794693,0.01397347,0.0,0.0,0.05589386,0.0,0.01397347,0.0,0.11620039,-0.01394405,0.04236166,0.06972024,0.03468361,0.06939664,0.05807078,0.06457212
0.18624712,0.07760297,0.01552059,0.04656178,0.03104119,0.04656178,0.01552059,0.04656178,0.06208237,0.0,0.0,0.0,0.03104119,0.01552059,0.04656178,0.0,0.10841543,-0.00774396,0.03452107,0.05575977,0.02648303,0.05263932,0.05138133,0.05772027
0.0,0.0294145,0.11765799,0.05882899,0.0,0.0,0.05882899,0.05882899,0.11765799,0.0294145,0.26473047,0.08824349,0.08824349,0.0294145,0.08824349,0.14707248,-0.04892095,-0.12230238,-0.00201257,0.00145524,-0.00114562,0.00430381,-0.00287952,-0.00507787
0.0,0.02256103,0.0676831,0.0676831,0.02256103,0.0,0.02256103,0.0676831,0.0676831,0.02256103,0.0676831,0.09024413,0.0676831,0.0676831,0.09024413,0.15792723,-0.04877933,-0.06754061,0.03586017,0.03581267,0.03255913,0.03336658,0.038425,0.03785504
0.16300872,0.0592759,0.02963795,0.04445692,0.0592759,0.02963795,0.01481897,0.02963795,0.02963795,0.02963795,0.0,0.0,0.04445692,0.02963795,0.01481897,0.01481897,0.10351444,-0.00739389,0.03885691,0.06275446,0.03071427,0.06060181,0.05615611,0.06203691
0.13961093,0.01745137,0.10470819,0.0523541,0.01745137,0.03490273,0.0,0.0,0.0523541,0.0,0.0523541,0.06980546,0.10470819,0.0,0.03490273,0.01745137,0.08707313,-0.07546338,0.03499458,0.06008781,0.02683836,0.05992248,0.05281334,0.05567904
0.12147406,0.07288443,0.07288443,0.0,0.07288443,0.0,0.04858962,0.07288443,0.07288443,0.07288443,0.09717924,0.04858962,0.02429481,0.04858962,0.07288443,0.07288443,0.02424366,-0.0363655,0.00030688,0.01421886,-0.0008695,0.01680178,0.00248063,0.00739074
0.13582748,0.09055165,0.06791374,0.06791374,0.11318956,0.04527583,0.04527583,0.0,0.09055165,0.02263791,0.11318956,0.0,0.02263791,0.02263791,0.02263791,0.04527583,0.09412606,-0.01882521,-0.01186703,0.01379721,-0.01706184,0.0132968,0.00788753,0.01312999
0.0,0.14224751,0.24893314,0.03556188,0.10668563,0.0,0.0,0.07112376,0.14224751,0.0,0.28449502,0.14224751,0.14224751,0.03556188,0.07112376,0.0,0.02365801,-0.11237553,-0.061129,-0.05375459,-0.06172793,-0.04888822,-0.04866362,-0.05959422
0.05121018,0.33286615,0.02560509,0.0,0.25605089,0.07681527,0.0,0.07681527,0.07681527,0.0,0.05121018,0.0,0.02560509,0.0,0.05121018,0.0,0.09368767,0.09368767,-0.05557652,-0.02210123,-0.06263813,-0.01902862,-0.02528166,-0.02695272
0.08697842,0.06523381,0.0217446,0.04348921,0.06523381,0.04348921,0.0,0.10872302,0.04348921,0.04348921,0.0217446,0.04348921,0.0,0.06523381,0.13046762,0.08697842,-0.00361647,0.00361647,0.02204216,0.02156149,0.0202797,0.01895214,0.02291195,0.0244684
0.07865866,0.11798799,0.27530532,0.03932933,0.19664666,0.15731733,0.03932933,0.03932933,0.15731733,0.11798799,0.27530532,0.0,0.03932933,0.03932933,0.0,0.0,0.07195198,0.03270544,-0.12072035,-0.10830056,-0.11422066,-0.09915131,-0.11467605,-0.12076175
0.07506914,0.22520743,0.0,0.0,0.15013829,0.30027657,0.37534571,0.30027657,0.07506914,0.60055314,0.45041486,0.07506914,0.0,0.0,0.37534571,0.0,-0.27467404,0.23721849,-0.27941525,-0.34776768,-0.21438167,-0.30438562,-0.40482023,-0.41453971
0.0,0.40965934,0.20482967,0.0,0.40965934,3.07244503,0.81931868,0.20482967,0.40965934,0.40965934,1.63863735,0.20482967,0.0,0.40965934,0.0,0.0,-0.91979302,1.60112118,-1.20784822,-1.34583873,-0.97736094,-1.15545494,-1.54161277,-1.64639931
0.13027976,0.17370635,0.21713293,0.0,0.04342659,0.34741269,0.17370635,0.04342659,0.34741269,0.04342659,0.17370635,0.0,0.0,0.04342659,0.0,0.0,0.07222527,0.10111538,-0.16858658,-0.14161638,-0.16401536,-0.1322911,-0.1536844,-0.15021028
0.0,0.25457225,0.25457225,0.06364306,0.12728613,0.19092919,0.19092919,0.19092919,0.38185838,0.19092919,0.44550144,0.0,0.0,0.06364306,0.19092919,0.0,-0.08467877,0.06350908,-0.23869498,-0.26951162,-0.21303678,-0.25557714,-0.26830576,-0.27942654
0.0,0.11971772,0.23943544,0.0,0.19952953,0.23943544,0.07981181,0.03990591,0.15962362,0.03990591,0.15962362,0.11971772,0.0,0.11971772,0.03990591,0.03990591,-0.01327396,0.09291775,-0.11266067,-0.11610518,-0.10577165,-0.10972024,-0.11056036,-0.12106192
0.0,0.07307505,0.0974334,0.07307505,0.07307505,0.0,0.02435835,0.02435835,0.07307505,0.0487167,0.17050845,0.02435835,0.0974334,0.0,0.0,0.1948668,0.00810236,-0.07292121,-0.00035897,0.02771724,-0.00597421,0.02910182,0.01782006,0.02217892
0.08839402,0.14732337,0.05892935,0.02946467,0.14732337,0.08839402,0.08839402,0.05892935,0.05892935,0.11785869,0.02946467,0.08839402,0.02946467,0.02946467,0.11785869,0.0,0.0245022,0.06860617,-0.0449724,-0.04487935,-0.03997891,-0.04109547,-0.0508033,-0.04996588
0.06748837,0.10123255,0.10123255,0.0,0.10123255,0.2024651,0.06748837,0.10123255,0.06748837,0.10123255,0.10123255,0.06748837,0.0,0.10123255,0.06748837,0.10123255,-0.05050972,0.08418286,-0.06233794,-0.06219586,-0.05253437,-0.05338685,-0.07636842,-0.07661706
0.09746589,0.04873294,0.38986355,0.04873294,0.09746589,0.14619883,0.0,0.04873294,0.43859649,0.04873294,0.38986355,0.04873294,0.0,0.04873294,0.09746589,0.0,0.08105058,-0.11347081,-0.16246024,-0.15297014,-0.16066482,-0.15025136,-0.14188981,-0.14866113
0.10282498,0.07711874,0.15423747,0.0,0.05141249,0.02570625,0.0,0.02570625,0.12853123,0.0,0.12853123,0.10282498,0.07711874,0.0,0.07711874,0.07711874,0.0470289,-0.0940578,-0.01244723,0.01615435,-0.01907674,0.01934733,0.00665656,0.00814482
0.09543902,0.06362601,0.12725203,0.03181301,0.03181301,0.09543902,0.09543902,0.06362601,0.12725203,0.12725203,0.09543902,0.09543902,0.06362601,0.0,0.09543902,0.06362601,-0.00529101,-0.01058201,-0.04658094,-0.03586498,-0.04162481,-0.02812939,-0.05485232,-0.0495948
0.0,0.17372752,0.11581835,0.0,0.05790917,0.11581835,0.11581835,0.28954587,0.2316367,0.17372752,0.40536422,0.17372752,0.0,0.05790917,0.34745504,0.05790917,-0.17336178,-0.04815605,-0.15611094,-0.20109723,-0.13026516,-0.18683328,-0.20365742,-0.2168851
0.0,0.12509053,0.25018105,0.0,0.06254526,0.06254526,0.06254526,0.25018105,0.31272632,0.25018105,0.43781684,0.18763579,0.0,0.06254526,0.43781684,0.0,-0.14563171,-0.13522944,-0.16999144,-0.23108829,-0.14523669,-0.22167358,-0.2179867,-0.23497268
0.09526675,0.09526675,0.04763337,0.04763337,0.14290012,0.14290012,0.14290012,0.14290012,0.04763337,0.33343361,0.33343361,0.0,0.0,0.04763337,0.19053349,0.09526675,-0.11091055,0.07922182,-0.13136783,-0.14851584,-0.1027878,-0.12835941,-0.18080626,-0.18180907
0.0,0.03010426,0.03010426,0.15052128,0.03010426,0.0,0.03010426,0.0,0.06020851,0.03010426,0.18062553,0.24083405,0.12041702,0.0,0.30104256,0.0,-0.05006813,-0.15020439,0.01416484,-0.01432329,0.01847451,-0.0173654,0.00266185,-0.00751022
0.0,0.17384409,0.11589606,0.0,0.17384409,0.17384409,0.17384409,0.34768818,0.11589606,0.23179212,0.34768818,0.05794803,0.0,0.28974015,0.11589606,0.0,-0.1734781,0.16384043,-0.18110284,-0.24618763,-0.14676101,-0.23063316,-0.24252775,-0.26107112
0.12530502,0.03132625,0.0,0.06265251,0.01566313,0.04698938,0.01566313,0.06265251,0.04698938,0.01566313,0.0,0.0,0.04698938,0.04698938,0.03132625,0.07831564,0.04428543,-0.00781508,0.04809404,0.06288333,0.04118578,0.05887687,0.06004748,0.06591703
