0.01258707,0.00839138,0.00839138,0.01258707,0.00839138,0.00839138,0.0,0.02517415,0.00419569,0.00419569,0.0,0.00839138,0.01678276,0.01678276,0.00839138,0.02517415,-0.00488467,-0.014654,0.08606908,0.09571475,0.07713446,0.09117015,0.09614757,0.09738419,-0.10588599,-0.10746268,0.09834258,0.07633066,0.02324854,-0.09741511,-0.01202617,-0.00501669,-0.02508343,0.09315794,0.10141325,0.0838231,0.09601555,0.10255629,0.10452486,-0.11309768,-0.1053504,0.09804762,0.07493277,0.03162417,-0.09569804,-0.00889033
-0.01843417,-0.03686833,-0.06451958,-0.00921708,-0.03686833,-0.0,-0.01843417,-0.0,-0.06451958,-0.01843417,-0.06451958,-0.00921708,-0.0,-0.00921708,-0.00921708,-0.00921708,-0.1287675,0.15022875,0.17691948,0.14187516,0.1801115,0.13970187,0.14051685,0.13698525,-0.13026164,-0.3004575,0.30779236,0.30324203,0.03375393,-0.3721761,-0.10703459,-0.1322477,0.15428899,0.17507475,0.14110607,0.17779504,0.13880429,0.13971105,0.13671176,-0.12422635,-0.29755733,0.31039149,0.30788046,0.03703773,-0.37267904,-0.09583773
-0.00641552,-0.01924657,-0.04490866,-0.0,-0.03207761,-0.0,-0.0,-0.01283105,-0.02566209,-0.02566209,-0.0577397,-0.00641552,-0.00641552,-0.0,-0.01283105,-0.00641552,-0.02240706,0.08215921,0.14994764,0.13094419,0.1425259,0.11851158,0.14540951,0.14871857,-0.12304972,-0.22407057,0.17419832,0.16129299,-0.00950173,-0.21371794,-0.01082535,-0.02301265,0.09205061,0.14297946,0.12661814,0.13526002,0.11409227,0.14026066,0.14482435,-0.11972405,-0.23012653,0.17579919,0.16380736,-0.01485627,-0.2194941,-0.0219931
0.02739301,0.01369651,0.02739301,0.04108952,0.02739301,0.01369651,0.02739301,0.04108952,0.01369651,0.05478602,0.05478602,0.04108952,0.02739301,0.02739301,0.05478602,0.05478602,-0.14351055,-0.09567369,0.05268109,0.02139538,0.0686267,0.02593686,0.00555069,0.00635806,-0.0,0.09567369,0.08104006,0.07881979,0.17439256,-0.04147878,-0.13119811,-0.13101263,-0.08188289,0.07649313,0.04539836,0.08872374,0.04612391,0.0334787,0.03658818,-0.02839989,0.04912974,0.1006434,0.09359525,0.14656001,-0.07099973,-0.15091328
-1.08396204,-0.36132068,-0.9033017,-0.18066034,-0.36132068,-0.0,-0.0,-0.18066034,-0.9033017,-0.36132068,-1.62594306,-0.36132068,-0.0,-0.0,-0.72264136,-0.18066034,-3.15490003,5.67882007,1.35114916,0.59370692,1.35913626,0.40467916,1.03565916,0.99971727,-0.72948745,-6.52012675,6.15405185,6.28583881,-0.82666367,-8.38910548,-0.15308588,-3.45617876,5.61629051,1.44372027,0.59334716,1.4655948,0.39921053,1.06638427,1.0116979,-0.74920332,-6.4803352,6.3600252,6.52545146,-0.61112021,-8.61583806,-0.43202237
0.10165652,0.06099391,0.10165652,0.06099391,0.12198783,0.0203313,0.0,0.0203313,0.0203313,0.06099391,0.0203313,0.04066261,0.10165652,0.0203313,0.0203313,0.04066261,0.56807805,-0.21302927,0.18950916,0.34021763,0.13692599,0.32853248,0.3101059,0.33407544,-0.38995442,-0.23669919,-0.41077796,-0.4612638,-0.36718336,0.28733484,-0.32913172,0.55912186,-0.21878681,0.1914,0.33294984,0.14124212,0.32002572,0.30587074,0.32925724,-0.37941511,-0.21878681,-0.40372476,-0.45603666,-0.36095209,0.29510064,-0.33725788
0.09392381,0.07044286,0.09392381,0.09392381,0.07044286,0.0,0.0,0.04696191,0.11740476,0.02348095,0.07044286,0.04696191,0.07044286,0.02348095,0.07044286,0.04696191,0.60140899,-0.4920619,0.13253144,0.21384969,0.06574667,0.16298253,0.2889393,0.29862829,-0.37925446,0.05467354,-0.57441825,-0.62736162,-0.20762105,0.56888169,-0.07370547,0.61766329,-0.47728527,0.12882793,0.22211712,0.05846123,0.17023056,0.29639308,0.30794318,-0.38950458,0.0280756,-0.56915291,-0.62370487,-0.21945171,0.55991283,-0.08298296
-0.0,-0.01471156,-0.01961542,-0.0,-0.01961542,-0.04903854,-0.01471156,-0.00980771,-0.01471156,-0.01961542,-0.01471156,-0.00490385,-0.0,-0.00980771,-0.00490385,-0.0,0.06280031,-0.17698269,0.15154459,0.16708206,0.13156267,0.15280927,0.17734403,0.18493209,-0.18316154,-0.03425471,-0.03038841,-0.05004512,0.10370362,0.02475156,-0.07815712,0.0586342,-0.16417575,0.14762457,0.16321088,0.12858702,0.14996252,0.17219156,0.17916829,-0.17794365,-0.04104394,-0.02111573,-0.04070994,0.09745152,0.01525231,-0.07448027
0.0333654,0.0500481,0.0333654,0.0,0.0500481,0.0834135,0.0,0.11677891,0.0333654,0.0333654,0.0166827,0.0166827,0.0,0.1000962,0.0333654,0.0667308,-0.25248829,0.38844352,-0.03921313,-0.09440652,-0.02446211,-0.09403775,-0.07191122,-0.09157925,0.05052224,-0.33017699,0.58807398,0.53890392,-0.09600455,-0.50522242,0.17258693,-0.2593123,0.37899489,-0.03118313,-0.08976195,-0.01401347,-0.08761574,-0.0723398,-0.09089817,0.05188771,-0.31915359,0.59121688,0.5404654,-0.08534329,-0.50158118,0.18230134
0.04788285,0.01596095,0.0638438,0.01596095,0.01596095,0.0319219,0.0,0.04788285,0.0638438,0.0319219,0.11172664,0.0319219,0.0319219,0.01596095,0.04788285,0.0638438,-0.03716381,-0.26014667,-0.02822568,0.0134072,-0.02211011,0.03434124,-0.03457646,-0.03551731,-0.0,0.26014667,-0.05362879,-0.08161925,0.18746554,0.1933459,0.03669338,-0.03816824,-0.24809354,-0.02451947,0.02584811,-0.02198297,0.04481144,-0.02270768,-0.01980883,-0.01654762,0.22900942,-0.03200817,-0.06208378,0.18830469,0.16547622,0.02162062
-0.03551199,-0.017756,-0.08877998,-0.05326799,-0.05326799,-0.0,-0.0,-0.0,-0.07102398,-0.03551199,-0.12429197,-0.07102398,-0.03551199,-0.0,-0.10653597,-0.017756,-0.06201515,0.53746464,0.12795531,0.12782448,0.12651614,0.13070282,0.10519026,0.11761945,-0.05377263,-0.59947979,0.47191698,0.44758192,-0.2449206,-0.57357473,0.17191542,-0.06369124,0.5307603,0.13423533,0.14565675,0.12939802,0.1494191,0.11905155,0.13289163,-0.07363459,-0.61568195,0.47687805,0.4553789,-0.22815975,-0.58907675,0.17588993
0.118798,0.0475192,0.118798,0.0237596,0.118798,0.0237596,0.0237596,0.0712788,0.0475192,0.0237596,0.0950384,0.0712788,0.0237596,0.118798,0.0,0.0237596,0.27661176,-0.05532235,-0.05567249,-0.01575637,-0.06372575,-0.01050424,-0.01820736,-0.02731103,0.0,0.05532235,-0.19082711,-0.21253587,-0.20903446,0.28781629,0.19958064,0.25567898,-0.08522633,-0.04423139,-0.01402458,-0.04962545,-0.00863051,-0.01654182,-0.02607135,0.0,0.08522633,-0.17566692,-0.19760282,-0.17081226,0.29559511,0.24111499
0.00934807,0.01869614,0.02804421,0.01869614,0.0,0.02804421,0.01869614,0.03739227,0.05608841,0.00934807,0.00934807,0.01869614,0.00934807,0.02804421,0.03739227,0.04674034,-0.09794808,-0.02176624,0.02830989,0.0137761,0.02452146,0.00523492,0.02817213,0.02982526,-0.02830989,-0.01088312,0.1582874,0.12894431,0.07094692,-0.09436629,0.09994561,-0.08941807,-0.01117726,0.01627069,0.00091965,0.01266284,-0.00820609,0.01740257,0.01938335,-0.01938335,-0.01117726,0.14792182,0.12111054,0.06055527,-0.08722506,0.12174723
0.03968143,0.03306786,0.00661357,0.03968143,0.03306786,0.01984072,0.00661357,0.00661357,0.00661357,0.00661357,0.0,0.0,0.03968143,0.00661357,0.0,0.01984072,0.26178608,-0.03849795,0.13981092,0.21373674,0.10857397,0.19955585,0.21061792,0.2260171,-0.23366796,-0.23098772,-0.11924619,-0.14911865,-0.14673081,0.02670491,-0.12382696,0.26886138,-0.05535381,0.15049631,0.22652022,0.1174642,0.21120533,0.22431808,0.2400834,-0.24683997,-0.22932294,-0.12577227,-0.156352,-0.13848463,0.03428333,-0.13037675
0.06275155,0.09412733,0.01568789,0.04706366,0.07843944,0.04706366,0.01568789,0.07843944,0.01568789,0.01568789,0.01568789,0.0,0.06275155,0.06275155,0.0,0.01568789,0.32875208,0.20090405,0.13108469,0.18321802,0.0986025,0.16553199,0.20830213,0.20518106,-0.23754765,-0.47486412,-0.02612446,-0.04947465,-0.34828763,-0.12669208,-0.05444523,0.3563949,0.18757626,0.12976004,0.19517429,0.09521276,0.17890977,0.21369448,0.2132196,-0.24396786,-0.46894066,-0.06280243,-0.08666498,-0.36173726,-0.09758714,-0.07989799
0.03568788,0.07137575,0.0,0.03568788,0.04758383,0.03568788,0.01189596,0.05947979,0.01189596,0.01189596,0.0,0.01189596,0.04758383,0.03568788,0.02379192,0.03568788,0.1246446,0.1938916,0.12096311,0.15278167,0.10124087,0.14191252,0.16268662,0.16259897,-0.18012986,-0.4016326,0.13823104,0.10614952,-0.20300766,-0.24017314,-0.08870629,0.14223708,0.21335562,0.10793814,0.14007652,0.08804295,0.12846349,0.15240974,0.15267981,-0.17266502,-0.41248754,0.12333215,0.09461467,-0.22415844,-0.23433109,-0.06679741
0.02447381,0.02447381,0.01223691,0.04894763,0.02447381,0.08565835,0.03671072,0.02447381,0.03671072,0.02447381,0.0,0.01223691,0.02447381,0.03671072,0.02447381,0.04894763,-0.02849267,0.18520236,0.0413865,0.04210784,0.03777984,0.03182884,0.05671484,0.05806734,-0.04941134,-0.2421877,0.2121622,0.18294819,-0.09566685,-0.23470387,0.05923951,-0.01463137,0.16094509,0.04741305,0.05315448,0.03963435,0.03926393,0.07186041,0.07574976,-0.07612017,-0.24873332,0.20391317,0.16946462,-0.08852906,-0.22836052,0.04852429
0.07554357,0.01510871,0.03021743,0.06043486,0.04532614,0.09065228,0.0,0.06043486,0.03021743,0.01510871,0.0,0.01510871,0.04532614,0.07554357,0.03021743,0.01510871,0.15830752,0.22866641,0.0846088,0.06445854,0.07581394,0.04553289,0.10787622,0.0944056,-0.13726664,-0.38697392,0.17801246,0.14338965,-0.31995485,-0.19827404,0.04998599,0.14452097,0.25291171,0.08758154,0.06745837,0.08243641,0.05442404,0.10141622,0.08483747,-0.12531249,-0.39743268,0.20134607,0.16853158,-0.33248971,-0.21929686,0.03613025
0.01117467,0.00744978,0.01489956,0.01117467,0.01117467,0.0,0.0,0.01117467,0.00744978,0.0,0.00744978,0.00744978,0.01489956,0.01117467,0.00372489,0.02979912,0.03469245,-0.07372146,0.09087557,0.1189534,0.07588974,0.11220154,0.11774575,0.12345463,-0.12784608,-0.07372146,0.03480224,0.00587356,0.03606478,-0.03384161,-0.02519594,0.03117633,-0.07126018,0.09555854,0.12383147,0.08075965,0.11734815,0.12163278,0.1273832,-0.13130138,-0.0801677,0.04149327,0.01237469,0.03999928,-0.04247986,-0.03157096
0.02894582,0.01447291,0.01447291,0.03618228,0.00723646,0.03618228,0.00723646,0.02170937,0.02894582,0.0,0.00723646,0.0,0.02894582,0.02894582,0.00723646,0.02170937,0.1010971,0.01684952,0.0679846,0.08664704,0.05348122,0.07448979,0.10168363,0.10418973,-0.11688019,-0.15164565,0.03727156,0.00943786,-0.07891546,-0.04383007,0.08664704,0.095177,0.01730491,0.06423626,0.08482691,0.05027186,0.07420301,0.09627225,0.09950323,-0.11253667,-0.14709173,0.04419323,0.01599061,-0.07529826,-0.04501467,0.09999609
0.02727347,0.00681837,0.03409184,0.0204551,0.01363673,0.01363673,0.0,0.02727347,0.01363673,0.0204551,0.00681837,0.00681837,0.03409184,0.00681837,0.01363673,0.02727347,0.08731817,-0.07938015,0.09138765,0.12449621,0.07812414,0.12158226,0.11284039,0.11937167,-0.13765925,-0.07938015,-0.00944523,-0.03361096,-0.02527102,0.00688296,-0.0368766,0.08967812,-0.09783067,0.10159736,0.13291762,0.08771738,0.12873815,0.12208195,0.12992491,-0.14844876,-0.073373,-0.01449917,-0.0401436,-0.013364,0.01413798,-0.03224904
0.03779011,0.0083978,0.0083978,0.0083978,0.0083978,0.0167956,0.0041989,0.0125967,0.0,0.0041989,0.0,0.0083978,0.0167956,0.0125967,0.0,0.02099451,0.1026565,0.00488841,0.09331284,0.13433831,0.08254597,0.13498804,0.11178359,0.12193167,-0.11868304,-0.14176374,0.02960888,0.00142321,-0.07146972,-0.03390944,-0.03440447,0.11045152,0.0,0.09504042,0.14006626,0.08325172,0.14076532,0.11604401,0.12703832,-0.12624393,-0.14559519,0.02535682,-0.00467099,-0.0744817,-0.03047267,-0.04175296
0.0940947,0.0940947,0.0,0.07841225,0.07841225,0.04704735,0.01568245,0.0313649,0.0313649,0.0,0.01568245,0.0,0.0627298,0.04704735,0.01568245,0.01568245,0.49295717,0.10954604,0.16166129,0.24659414,0.11509267,0.21481655,0.28230061,0.29142944,-0.31662041,-0.4746995,-0.17148346,-0.20834547,-0.41253097,0.01583102,-0.12895926,0.48752922,0.13125787,0.14288831,0.23011664,0.0981467,0.20080317,0.26109159,0.27106055,-0.29265995,-0.46877809,-0.16270754,-0.20032846,-0.4277155,0.01625889,-0.13185126
0.04830998,0.00805166,0.02415499,0.04025831,0.01610333,0.03220665,0.0,0.02415499,0.00805166,0.02415499,0.01610333,0.0,0.04830998,0.00805166,0.00805166,0.01610333,0.17810278,-0.04686915,0.10572257,0.14458243,0.09557747,0.1449384,0.12417359,0.13040303,-0.15443089,-0.13123362,-0.06840523,-0.08709356,-0.10429869,0.04063971,-0.01821371,0.19254354,-0.04813588,0.10370541,0.14239692,0.09426103,0.14379834,0.1208881,0.12612821,-0.15025708,-0.1251533,-0.08926465,-0.10468032,-0.11771966,0.05843331,-0.02260559
-0.01253033,-0.037591,-0.01253033,-0.01253033,-0.037591,-0.10024266,-0.01253033,-0.07518199,-0.01253033,-0.037591,-0.02506066,-0.0,-0.01253033,-0.06265166,-0.02506066,-0.02506066,0.20423122,-0.48140217,0.18327259,0.24217835,0.14467917,0.2208504,0.24568684,0.27153889,-0.24033177,0.20423122,-0.34706382,-0.36285204,0.20090739,0.35417313,-0.11578027,0.19476877,-0.47943083,0.1921137,0.24312908,0.15342545,0.21970752,0.25251667,0.27688647,-0.24682722,0.19476877,-0.32771221,-0.34402196,0.20956134,0.33776357,-0.09975499
