0.02811816,0.05623631,0.08435447,0.05623631,0.0,0.08435447,0.05623631,0.11247262,0.16870893,0.02811816,0.02811816,0.05623631,0.02811816,0.08435447,0.11247262,0.14059078,-0.04054934,-0.04208844,-0.04208844
0.11563743,0.09636452,0.0192729,0.11563743,0.09636452,0.05781871,0.0192729,0.0192729,0.0192729,0.0192729,0.0,0.0,0.11563743,0.0192729,0.0,0.05781871,0.01111742,0.1089832,0.1089832
0.08921863,0.13382795,0.02230466,0.06691397,0.11152329,0.06691397,0.02230466,0.11152329,0.02230466,0.02230466,0.02230466,0.0,0.08921863,0.08921863,0.0,0.02230466,-0.02573253,0.0667731,0.0667731
0.0747953,0.14959059,0.0,0.0747953,0.09972706,0.0747953,0.02493177,0.12465883,0.02493177,0.02493177,0.0,0.02493177,0.09972706,0.0747953,0.04986353,0.0747953,-0.07190846,0.03731892,0.03731892
0.05465267,0.05465267,0.02732633,0.10930534,0.05465267,0.19128434,0.081979,0.05465267,0.081979,0.05465267,0.0,0.02732633,0.05465267,0.081979,0.05465267,0.10930534,-0.07487415,-0.0090896,-0.0090896
0.12159844,0.02431969,0.04863938,0.09727875,0.07295907,0.14591813,0.0,0.09727875,0.04863938,0.02431969,0.0,0.02431969,0.07295907,0.12159844,0.04863938,0.02431969,-0.04559302,0.03640273,0.03640273
0.07252831,0.04835221,0.09670442,0.07252831,0.07252831,0.0,0.0,0.07252831,0.04835221,0.0,0.04835221,0.04835221,0.09670442,0.07252831,0.0241761,0.19340883,-0.03137804,0.03216694,0.03216694
0.09275079,0.0463754,0.0463754,0.11593849,0.0231877,0.11593849,0.0231877,0.06956309,0.09275079,0.0,0.0231877,0.0,0.09275079,0.09275079,0.0231877,0.06956309,-0.02006346,0.04627776,0.04627776
0.09131762,0.0228294,0.11414702,0.06848821,0.04565881,0.04565881,0.0,0.09131762,0.04565881,0.06848821,0.0228294,0.0228294,0.11414702,0.0228294,0.04565881,0.09131762,0.00329224,0.04176579,0.04176579
0.19637115,0.04363803,0.04363803,0.04363803,0.04363803,0.08727607,0.02181902,0.06545705,0.0,0.02181902,0.0,0.04363803,0.08727607,0.06545705,0.0,0.10909509,-0.02517226,0.07620579,0.07620579
0.12213675,0.12213675,0.0,0.10178063,0.10178063,0.06106838,0.02035613,0.04071225,0.04071225,0.0,0.02035613,0.0,0.0814245,0.06106838,0.02035613,0.02035613,0.00293557,0.09140972,0.09140972
0.12754817,0.02125803,0.06377408,0.10629014,0.04251606,0.08503211,0.0,0.06377408,0.02125803,0.06377408,0.04251606,0.0,0.12754817,0.02125803,0.02125803,0.04251606,0.01532816,0.06717537,0.06717537
0.03194351,0.09583053,0.03194351,0.03194351,0.09583053,0.25554808,0.03194351,0.19166106,0.03194351,0.09583053,0.06388702,0.0,0.03194351,0.15971755,0.06388702,0.06388702,-0.12898453,-0.07437794,-0.07437794
0.12120748,0.12120748,0.0242415,0.07272449,0.07272449,0.09696599,0.0242415,0.07272449,0.0,0.0,0.0,0.04848299,0.14544898,0.04848299,0.0,0.12120748,-0.0664217,0.04838092,0.04838092
0.09280063,0.09280063,0.0,0.16240109,0.04640031,0.04640031,0.0,0.09280063,0.0,0.0,0.0,0.0,0.18560125,0.04640031,0.0,0.16240109,-0.06691413,0.06945394,0.06945394
0.05077634,0.12694086,0.0,0.12694086,0.02538817,0.07616452,0.02538817,0.15232903,0.0,0.02538817,0.0,0.0,0.25388172,0.05077634,0.0,0.10155269,-0.09153104,0.03800208,0.03800208
0.1269516,0.1269516,0.0211586,0.0634758,0.105793,0.105793,0.0,0.0634758,0.0423172,0.0211586,0.0,0.0,0.0634758,0.0423172,0.0211586,0.0423172,-0.01525646,0.08445622,0.08445622
0.08667883,0.02889294,0.05778589,0.02889294,0.02889294,0.23114355,0.05778589,0.08667883,0.02889294,0.14446472,0.11557178,0.0,0.05778589,0.0,0.08667883,0.11557178,-0.05,-0.05285888,-0.05285888
0.15974777,0.03993694,0.03993694,0.09984235,0.11981083,0.07987388,0.01996847,0.01996847,0.03993694,0.01996847,0.0,0.0,0.03993694,0.09984235,0.0,0.01996847,0.00863899,0.09631109,0.09631109
0.21597328,0.1162933,0.01661333,0.03322666,0.08306665,0.01661333,0.01661333,0.0,0.03322666,0.0,0.0,0.03322666,0.03322666,0.0,0.03322666,0.03322666,0.06468706,0.13538989,0.13538989
0.09673149,0.16928011,0.02418287,0.02418287,0.16928011,0.21764586,0.0,0.02418287,0.04836575,0.0,0.0,0.02418287,0.0,0.04836575,0.04836575,0.07254862,-0.0557988,0.04424193,0.04424193
0.10186575,0.02546644,0.05093288,0.10186575,0.0,0.02546644,0.0,0.12733219,0.02546644,0.02546644,0.05093288,0.05093288,0.15279863,0.07639931,0.05093288,0.15279863,-0.04407034,0.01270641,0.01270641
0.13987044,0.03996298,0.09990745,0.03996298,0.05994447,0.07992596,0.0,0.03996298,0.05994447,0.03996298,0.01998149,0.01998149,0.05994447,0.01998149,0.0,0.07992596,0.0345785,0.08308094,0.08308094
0.14082767,0.09388511,0.04694256,0.02347128,0.11735639,0.07041384,0.0,0.11735639,0.02347128,0.09388511,0.02347128,0.0,0.02347128,0.04694256,0.07041384,0.04694256,-0.01692403,0.03903644,0.03903644
0.10975807,0.1536613,0.02195161,0.02195161,0.08780646,0.10975807,0.0,0.08780646,0.04390323,0.02195161,0.04390323,0.0,0.08780646,0.0,0.02195161,0.06585484,-0.00949696,0.0657162,0.0657162
0.08398656,0.02799552,0.08398656,0.02799552,0.0,0.0,0.0,0.08398656,0.0,0.05599104,0.11198208,0.16797312,0.1399776,0.0,0.1399776,0.19596865,-0.0080745,-0.05587317,-0.05587317
0.09035357,0.04517678,0.06776518,0.04517678,0.06776518,0.0,0.06776518,0.0,0.06776518,0.02258839,0.15811874,0.11294196,0.04517678,0.06776518,0.04517678,0.0,0.0814371,0.00751361,0.00751361
0.07999102,0.13331836,0.0,0.05332735,0.07999102,0.07999102,0.07999102,0.10665469,0.07999102,0.02666367,0.0,0.05332735,0.05332735,0.07999102,0.07999102,0.07999102,-0.05767773,-0.00443459,-0.00443459
0.10256742,0.12308091,0.02051348,0.08205394,0.10256742,0.04102697,0.02051348,0.04102697,0.04102697,0.02051348,0.04102697,0.0,0.08205394,0.02051348,0.02051348,0.06154045,0.00887478,0.08529291,0.08529291
0.02770325,0.02770325,0.11081302,0.05540651,0.05540651,0.08310976,0.05540651,0.13851627,0.08310976,0.16621953,0.05540651,0.02770325,0.05540651,0.05540651,0.08310976,0.02770325,-0.0159804,-0.04607489,-0.04607489
0.02909826,0.11639304,0.05819652,0.0,0.05819652,0.26188434,0.0,0.20368782,0.05819652,0.05819652,0.11639304,0.0,0.05819652,0.05819652,0.05819652,0.02909826,-0.06714041,-0.048395,-0.048395
0.03019996,0.12079982,0.06039991,0.03019996,0.06039991,0.24159964,0.03019996,0.18119973,0.06039991,0.03019996,0.03019996,0.03019996,0.09059987,0.12079982,0.03019996,0.06039991,-0.11758909,-0.04520457,-0.04520457
0.02280036,0.11400182,0.09120146,0.04560073,0.09120146,0.18240292,0.04560073,0.02280036,0.11400182,0.02280036,0.06840109,0.0,0.04560073,0.02280036,0.0,0.02280036,0.01972832,0.03412855,0.03412855
0.17747058,0.06655147,0.0,0.08873529,0.02218382,0.06655147,0.02218382,0.08873529,0.04436764,0.0,0.04436764,0.02218382,0.11091911,0.06655147,0.02218382,0.04436764,-0.01279656,0.06272184,0.06272184
0.1383975,0.07908429,0.03954214,0.07908429,0.03954214,0.03954214,0.01977107,0.03954214,0.05931322,0.0,0.07908429,0.01977107,0.07908429,0.01977107,0.01977107,0.03954214,0.05132154,0.07891779,0.07891779
0.07483458,0.09977944,0.07483458,0.02494486,0.09977944,0.04988972,0.07483458,0.07483458,0.04988972,0.07483458,0.04988972,0.04988972,0.04988972,0.07483458,0.02494486,0.04988972,-0.01438925,0.00829745,0.00829745
0.05343683,0.08015525,0.05343683,0.05343683,0.08015525,0.05343683,0.02671842,0.05343683,0.02671842,0.08015525,0.08015525,0.08015525,0.08015525,0.02671842,0.10687366,0.13359208,-0.01541231,-0.02666217,-0.02666217
0.04344843,0.17379373,0.04344843,0.06517265,0.1303453,0.0,0.06517265,0.06517265,0.04344843,0.02172422,0.0,0.04344843,0.08689687,0.06517265,0.0,0.02172422,-0.00626572,0.06864853,0.06864853
0.11368804,0.11368804,0.04547522,0.04547522,0.09095043,0.13642565,0.02273761,0.09095043,0.02273761,0.04547522,0.02273761,0.0,0.06821282,0.06821282,0.0,0.02273761,-0.02295302,0.05672435,0.05672435
0.10353377,0.10353377,0.0,0.07765033,0.10353377,0.05176689,0.05176689,0.10353377,0.0,0.02588344,0.02588344,0.02588344,0.07765033,0.12941721,0.0,0.15530066,-0.07838596,0.02152413,0.02152413
0.14313696,0.04089627,0.10224069,0.04089627,0.02044814,0.10224069,0.0,0.06134441,0.06134441,0.0,0.02044814,0.06134441,0.08179255,0.04089627,0.04089627,0.0,0.0324372,0.07481866,0.07481866
0.05123642,0.07685462,0.02561821,0.10247283,0.05123642,0.25618208,0.0,0.07685462,0.07685462,0.02561821,0.05123642,0.02561821,0.07685462,0.02561821,0.10247283,0.0,-0.03324974,0.00426071,0.00426071
0.10589206,0.10589206,0.04235682,0.08471365,0.08471365,0.10589206,0.04235682,0.04235682,0.04235682,0.0,0.0,0.02117841,0.10589206,0.04235682,0.0,0.02117841,-0.00916245,0.081013,0.081013
0.19294682,0.03508124,0.05262186,0.07016248,0.03508124,0.03508124,0.03508124,0.01754062,0.07016248,0.0,0.03508124,0.01754062,0.07016248,0.03508124,0.0,0.0,0.07082718,0.113774,0.113774
0.21748179,0.03954214,0.05931322,0.01977107,0.05931322,0.09885536,0.01977107,0.01977107,0.05931322,0.01977107,0.05931322,0.01977107,0.0,0.03954214,0.01977107,0.03954214,0.05132154,0.07891779,0.07891779
0.0563397,0.02816985,0.02816985,0.0563397,0.0563397,0.0563397,0.02816985,0.0563397,0.0563397,0.08450955,0.28169849,0.0563397,0.0,0.02816985,0.1126794,0.14084925,0.03249911,-0.07964654,-0.07964654
0.1188421,0.04753684,0.04753684,0.09507368,0.09507368,0.14261052,0.0,0.04753684,0.04753684,0.02376842,0.02376842,0.0,0.04753684,0.04753684,0.04753684,0.1188421,-0.03770422,0.0434837,0.0434837
0.13018752,0.04339584,0.04339584,0.08679168,0.02169792,0.02169792,0.0,0.04339584,0.04339584,0.02169792,0.02169792,0.04339584,0.1084896,0.0,0.06509376,0.17358335,0.0093872,0.06134801,0.06134801
0.02716071,0.05432141,0.08148212,0.02716071,0.02716071,0.02716071,0.05432141,0.10864282,0.05432141,0.13580353,0.08148212,0.10864282,0.08148212,0.02716071,0.13580353,0.05432141,0.00391686,-0.04517254,-0.04517254
0.17601285,0.1173419,0.03911397,0.03911397,0.07822793,0.0,0.01955698,0.09778491,0.03911397,0.01955698,0.01955698,0.0,0.07822793,0.05867095,0.0,0.0,0.02256258,0.09757905,0.09757905
0.11029326,0.06617596,0.06617596,0.04411731,0.04411731,0.08823461,0.04411731,0.08823461,0.08823461,0.04411731,0.02205865,0.02205865,0.04411731,0.06617596,0.04411731,0.0,0.02226763,0.04769313,0.04769313
0.02169148,0.02169148,0.08676591,0.08676591,0.02169148,0.0,0.04338296,0.02169148,0.13014887,0.06507444,0.26029774,0.0,0.04338296,0.0,0.06507444,0.0,0.12512558,0.00360764,0.00360764
0.07089376,0.16541877,0.0,0.07089376,0.07089376,0.04726251,0.07089376,0.11815626,0.07089376,0.02363125,0.04726251,0.0,0.09452501,0.07089376,0.0,0.02363125,-0.02385513,0.0393025,0.0393025
0.02745903,0.10983611,0.05491806,0.02745903,0.02745903,0.10983611,0.10983611,0.10983611,0.10983611,0.02745903,0.02745903,0.08237708,0.05491806,0.08237708,0.08237708,0.05491806,-0.04355869,-0.02740122,-0.02740122
0.11160452,0.06696271,0.04464181,0.06696271,0.08928362,0.11160452,0.04464181,0.0223209,0.04464181,0.04464181,0.04464181,0.0223209,0.04464181,0.04464181,0.0223209,0.06696271,0.00321891,0.05197246,0.05197246
0.17322671,0.02474667,0.04949334,0.04949334,0.0,0.0,0.0,0.12373336,0.0,0.02474667,0.04949334,0.07424002,0.12373336,0.07424002,0.04949334,0.17322671,-0.03925604,0.02469457,0.02469457
0.12012898,0.08008599,0.10010748,0.0200215,0.06006449,0.04004299,0.0,0.04004299,0.08008599,0.0,0.0,0.04004299,0.08008599,0.0200215,0.0200215,0.10010748,0.02598579,0.08657717,0.08657717
0.24961463,0.0665639,0.03328195,0.04992293,0.03328195,0.0665639,0.0,0.03328195,0.03328195,0.01664098,0.0,0.0,0.0665639,0.0,0.01664098,0.0,0.05759529,0.13838285,0.13838285
0.21106421,0.08794342,0.01758868,0.05276605,0.03517737,0.05276605,0.01758868,0.05276605,0.07035474,0.0,0.0,0.0,0.03517737,0.01758868,0.05276605,0.0,0.05072947,0.12286159,0.12286159
0.0,0.02574875,0.10299499,0.05149749,0.0,0.0,0.05149749,0.05149749,0.10299499,0.02574875,0.23173872,0.07724624,0.07724624,0.02574875,0.07724624,0.12874373,0.0556986,-0.04282423,-0.04282423
0.0,0.02896695,0.08690084,0.08690084,0.02896695,0.0,0.02896695,0.08690084,0.08690084,0.02896695,0.08690084,0.11586779,0.08690084,0.08690084,0.11586779,0.20276863,-0.03341871,-0.06262959,-0.06262959
0.19495905,0.0708942,0.0354471,0.05317065,0.0708942,0.0354471,0.01772355,0.0354471,0.0354471,0.0354471,0.0,0.0,0.05317065,0.0354471,0.01772355,0.01772355,0.04345068,0.12380366,0.12380366
0.1469252,0.01836565,0.1101939,0.05509695,0.01836565,0.0367313,0.0,0.0,0.05509695,0.0,0.05509695,0.0734626,0.1101939,0.0,0.0367313,0.01836565,0.08210412,0.09163493,0.09163493
0.11359832,0.06815899,0.06815899,0.0,0.06815899,0.0,0.04543933,0.06815899,0.06815899,0.06815899,0.09087865,0.04543933,0.02271966,0.04543933,0.06815899,0.06815899,0.0458698,0.02267183,0.02267183
0.11492167,0.07661445,0.05746084,0.05746084,0.09576806,0.03830722,0.03830722,0.0,0.07661445,0.01915361,0.09576806,0.0,0.01915361,0.01915361,0.01915361,0.03830722,0.07457812,0.0796387,0.0796387
0.0,0.08788769,0.15380346,0.02197192,0.06591577,0.0,0.0,0.04394384,0.08788769,0.0,0.17577538,0.08788769,0.08788769,0.02197192,0.04394384,0.0,0.09188889,0.01461711,0.01461711
0.04175824,0.27142857,0.02087912,0.0,0.20879121,0.06263736,0.0,0.06263736,0.06263736,0.0,0.04175824,0.0,0.02087912,0.0,0.04175824,0.0,0.01204396,0.0763956,0.0763956
0.10503911,0.07877934,0.02625978,0.05251956,0.07877934,0.05251956,0.0,0.13129889,0.05251956,0.05251956,0.02625978,0.05251956,0.0,0.07877934,0.15755867,0.10503911,-0.0416563,-0.00436742,-0.00436742
0.04231532,0.06347297,0.14810361,0.02115766,0.10578829,0.08463063,0.02115766,0.02115766,0.08463063,0.06347297,0.14810361,0.0,0.02115766,0.02115766,0.0,0.0,0.07627892,0.03870738,0.03870738
0.03059778,0.09179335,0.0,0.0,0.06119557,0.12239114,0.15298892,0.12239114,0.03059778,0.24478227,0.1835867,0.03059778,0.0,0.0,0.15298892,0.0,0.0,-0.11195568,-0.11195568
0.0,0.07000995,0.03500497,0.0,0.07000995,0.52507462,0.1400199,0.03500497,0.07000995,0.07000995,0.2800398,0.03500497,0.0,0.07000995,0.0,0.0,-0.08581746,-0.15719076,-0.15719076
0.06492027,0.08656036,0.10820046,0.0,0.02164009,0.17312073,0.08656036,0.02164009,0.17312073,0.02164009,0.08656036,0.0,0.0,0.02164009,0.0,0.0,0.06241458,0.03599089,0.03599089
0.0,0.1008921,0.1008921,0.02522302,0.05044605,0.07566907,0.07566907,0.07566907,0.15133815,0.07566907,0.17656117,0.0,0.0,0.02522302,0.07566907,0.0,0.05819881,-0.0335599,-0.0335599
0.0,0.07516616,0.15033231,0.0,0.12527693,0.15033231,0.05011077,0.02505539,0.10022154,0.02505539,0.10022154,0.07516616,0.0,0.07516616,0.02505539,0.02505539,0.014453,-0.00833421,-0.00833421
0.0,0.07076174,0.09434899,0.07076174,0.07076174,0.0,0.02358725,0.02358725,0.07076174,0.0471745,0.16511074,0.02358725,0.09434899,0.0,0.0,0.18869798,0.04081835,0.00784586,0.00784586
0.07102273,0.11837121,0.04734848,0.02367424,0.11837121,0.07102273,0.07102273,0.04734848,0.04734848,0.09469697,0.02367424,0.07102273,0.02367424,0.02367424,0.09469697,0.0,0.0136563,0.019687,0.019687
0.05578391,0.08367587,0.08367587,0.0,0.08367587,0.16735173,0.05578391,0.08367587,0.05578391,0.08367587,0.08367587,0.05578391,0.0,0.08367587,0.05578391,0.08367587,-0.03217851,-0.04174985,-0.04174985
0.04061825,0.02030913,0.16247301,0.02030913,0.04061825,0.06092738,0.0,0.02030913,0.18278214,0.02030913,0.16247301,0.02030913,0.0,0.02030913,0.04061825,0.0,0.12008038,0.03377728,0.03377728
0.08386299,0.06289725,0.12579449,0.0,0.0419315,0.02096575,0.0,0.02096575,0.10482874,0.0,0.10482874,0.08386299,0.06289725,0.0,0.06289725,0.06289725,0.08465749,0.03835629,0.03835629
0.07221589,0.04814393,0.09628785,0.02407196,0.02407196,0.07221589,0.07221589,0.04814393,0.09628785,0.09628785,0.07221589,0.07221589,0.04814393,0.0,0.07221589,0.04814393,0.04512859,-0.00400355,-0.00400355
0.0,0.08427215,0.05618144,0.0,0.02809072,0.05618144,0.05618144,0.14045359,0.11236287,0.08427215,0.19663503,0.08427215,0.0,0.02809072,0.16854431,0.02809072,0.04456075,-0.08409474,-0.08409474
0.0,0.05192676,0.10385351,0.0,0.02596338,0.02596338,0.02596338,0.10385351,0.12981689,0.10385351,0.18174365,0.07789013,0.0,0.02596338,0.18174365,0.0,0.08237223,-0.06045368,-0.06045368
0.05567929,0.05567929,0.02783964,0.02783964,0.08351893,0.08351893,0.08351893,0.08351893,0.02783964,0.19487751,0.19487751,0.0,0.0,0.02783964,0.11135857,0.05567929,0.01605908,-0.06482241,-0.06482241
0.0,0.02546507,0.02546507,0.12732536,0.02546507,0.0,0.02546507,0.0,0.05093015,0.02546507,0.15279044,0.20372058,0.10186029,0.0,0.25465073,0.0,0.06610197,-0.04235244,-0.04235244
0.0,0.08972422,0.05981614,0.0,0.08972422,0.08972422,0.08972422,0.17944843,0.05981614,0.11963229,0.17944843,0.02990807,0.0,0.14954036,0.05981614,0.0,-0.01725224,-0.08953532,-0.08953532
0.17977103,0.04494276,0.0,0.08988551,0.02247138,0.06741414,0.02247138,0.08988551,0.06741414,0.02247138,0.0,0.0,0.06741414,0.06741414,0.04494276,0.11235689,-0.02592487,0.06353487,0.06353487
0.04261523,0.10653807,0.08523046,0.02130761,0.10653807,0.04261523,0.02130761,0.02130761,0.12784569,0.04261523,0.12784569,0.02130761,0.0,0.0,0.06392284,0.02130761,0.07681956,0.03543793,0.03543793
0.0,0.05950144,0.05950144,0.05950144,0.05950144,0.17850432,0.0,0.1487536,0.11900288,0.05950144,0.1487536,0.0,0.0,0.11900288,0.08925216,0.08925216,-0.0514844,-0.0692722,-0.0692722
0.0,0.07449228,0.0,0.0,0.03724614,0.14898455,0.26072297,0.14898455,0.03724614,0.18623069,0.14898455,0.11173841,0.0,0.18623069,0.07449228,0.07449228,-0.11816827,-0.18583863,-0.18583863
0.05183892,0.05183892,0.07775838,0.02591946,0.05183892,0.18143621,0.10367783,0.02591946,0.10367783,0.05183892,0.10367783,0.07775838,0.0,0.05183892,0.05183892,0.02591946,0.01495144,-0.02586489,-0.02586489
0.0,0.08053577,0.08053577,0.02684526,0.05369052,0.0,0.08053577,0.05369052,0.16107155,0.02684526,0.08053577,0.10738103,0.0,0.08053577,0.13422629,0.10738103,0.01548548,-0.0446479,-0.0446479
0.14447727,0.06191883,0.06191883,0.02063961,0.04127922,0.02063961,0.0,0.06191883,0.08255844,0.04127922,0.08255844,0.04127922,0.0,0.0,0.12383766,0.04127922,0.07143478,0.0514904,0.0514904
0.0,0.066501,0.0332505,0.066501,0.0997515,0.133002,0.0,0.23275349,0.066501,0.066501,0.0997515,0.066501,0.0,0.19950299,0.16625249,0.0332505,-0.1198768,-0.10507158,-0.10507158
0.02706321,0.13531607,0.0,0.05412643,0.08118964,0.16237928,0.10825286,0.02706321,0.08118964,0.02706321,0.13531607,0.05412643,0.02706321,0.05412643,0.05412643,0.05412643,-0.019514,-0.03150728,-0.03150728
0.07892824,0.13812442,0.11839236,0.0,0.15785648,0.01973206,0.03946412,0.01973206,0.07892824,0.05919618,0.01973206,0.01973206,0.0,0.01973206,0.01973206,0.0,0.05975698,0.07548032,0.07548032
0.02296239,0.06888717,0.06888717,0.06888717,0.04592478,0.02296239,0.02296239,0.02296239,0.09184956,0.02296239,0.13777434,0.09184956,0.06888717,0.02296239,0.09184956,0.04592478,0.06622837,0.00763802,0.00763802
0.08068169,0.05378779,0.05378779,0.05378779,0.0268939,0.10757559,0.0,0.16136338,0.13446948,0.08068169,0.0,0.0268939,0.0,0.05378779,0.18825728,0.05378779,-0.03102706,-0.0223644,-0.0223644
0.02904133,0.08712399,0.05808266,0.0,0.08712399,0.20328931,0.05808266,0.11616532,0.05808266,0.11616532,0.17424798,0.02904133,0.0,0.05808266,0.05808266,0.02904133,-0.01675226,-0.07245048,-0.07245048
0.04548501,0.04548501,0.15919755,0.0,0.15919755,0.11371253,0.02274251,0.02274251,0.04548501,0.13645504,0.09097003,0.02274251,0.0,0.02274251,0.02274251,0.0,0.05247534,0.01891219,0.01891219
0.0,0.0,0.06438495,0.03219248,0.03219248,0.12876991,0.28973229,0.06438495,0.06438495,0.32192477,0.09657743,0.03219248,0.0,0.06438495,0.06438495,0.03219248,-0.00928499,-0.13920705,-0.13920705
0.07274119,0.04849413,0.12123532,0.0,0.09698826,0.09698826,0.02424706,0.09698826,0.04849413,0.09698826,0.07274119,0.02424706,0.02424706,0.04849413,0.02424706,0.07274119,0.01398673,0.00806534,0.00806534
0.02309188,0.09236753,0.13855129,0.0,0.11545941,0.02309188,0.02309188,0.06927564,0.11545941,0.09236753,0.06927564,0.04618376,0.0,0.04618376,0.06927564,0.0,0.05328148,0.01152163,0.01152163
0.10608895,0.05304447,0.02652224,0.05304447,0.07956671,0.05304447,0.0,0.13261118,0.07956671,0.07956671,0.02652224,0.05304447,0.0,0.07956671,0.15913342,0.07956671,-0.03442307,-0.0132332,-0.0132332
0.0,0.02945919,0.11783677,0.05891838,0.05891838,0.08837757,0.02945919,0.20621434,0.05891838,0.14729596,0.08837757,0.0,0.05891838,0.14729596,0.05891838,0.02945919,-0.05097991,-0.06369387,-0.06369387
0.09117739,0.09117739,0.06838304,0.0,0.11397174,0.11397174,0.02279435,0.06838304,0.04558869,0.06838304,0.15956043,0.0,0.02279435,0.04558869,0.0,0.0,0.0427334,0.02274636,0.02274636
0.1112751,0.06676506,0.04451004,0.08902008,0.08902008,0.06676506,0.0,0.04451004,0.04451004,0.02225502,0.02225502,0.02225502,0.06676506,0.04451004,0.04451004,0.1112751,-0.01604704,0.06292314,0.06292314
0.08577878,0.04288939,0.08577878,0.06433409,0.08577878,0.06433409,0.0,0.04288939,0.10722348,0.0214447,0.06433409,0.04288939,0.0,0.04288939,0.10722348,0.0,0.04948081,0.04636569,0.04636569
0.0839612,0.0629709,0.1049515,0.0209903,0.0629709,0.0629709,0.0839612,0.0419806,0.0839612,0.0839612,0.0629709,0.0209903,0.0419806,0.0209903,0.0,0.0,0.06962151,0.04538324,0.04538324
0.02778021,0.05556043,0.08334064,0.05556043,0.05556043,0.13890107,0.08334064,0.11112086,0.08334064,0.11112086,0.05556043,0.02778021,0.05556043,0.05556043,0.08334064,0.02778021,-0.0280434,-0.0415826,-0.0415826
0.0,0.1595566,0.02659277,0.0797783,0.1595566,0.21274213,0.05318553,0.05318553,0.05318553,0.05318553,0.0797783,0.0,0.02659277,0.0797783,0.02659277,0.0,-0.04601948,-0.00884559,-0.00884559
0.05179511,0.12948777,0.05179511,0.0,0.07769266,0.12948777,0.05179511,0.10359022,0.07769266,0.05179511,0.05179511,0.05179511,0.02589755,0.05179511,0.10359022,0.02589755,-0.0186735,-0.00861434,-0.00861434
0.07626846,0.05084564,0.07626846,0.02542282,0.12711411,0.12711411,0.0,0.10169129,0.02542282,0.12711411,0.10169129,0.02542282,0.0,0.05084564,0.10169129,0.0,0.0,-0.00845643,-0.00845643
0.058706,0.07827466,0.11741199,0.0,0.0,0.01956867,0.07827466,0.01956867,0.17611799,0.01956867,0.13698066,0.03913733,0.01956867,0.0,0.01956867,0.0,0.13263435,0.04230951,0.04230951
0.0,0.05464952,0.05464952,0.05464952,0.0,0.10929905,0.08197429,0.05464952,0.10929905,0.08197429,0.2185981,0.02732476,0.05464952,0.02732476,0.08197429,0.08197429,0.0433457,-0.06816809,-0.06816809
0.0,0.06336924,0.06336924,0.03168462,0.06336924,0.22179235,0.06336924,0.15842311,0.03168462,0.15842311,0.12673849,0.0,0.09505386,0.03168462,0.06336924,0.09505386,-0.07767735,-0.09485375,-0.09485375
